step,exact,kimi,srd,srd_f
49,4.49833,4.49188,4.49479,4.50291
50,4.53153,4.52614,4.52953,4.53125
51,4.54523,4.55049,4.54635,4.5468
52,4.57722,4.57676,4.57501,4.58117
53,4.53755,4.5282,4.53172,4.53443
54,4.56407,4.54755,4.56132,4.5602
55,4.51265,4.50485,4.50897,4.51124
56,4.49929,4.48433,4.49022,4.49974
57,4.48147,4.47829,4.48756,4.48511
58,4.50282,4.50399,4.50872,4.51023
59,4.50663,4.5103,4.50605,4.50571
60,4.54331,4.54593,4.54811,4.54289
61,4.51163,4.51308,4.51736,4.51781
62,4.53924,4.54072,4.54494,4.54086
63,4.51917,4.5137,4.52478,4.52203
64,4.5254,4.52596,4.52559,4.52433
65,4.51653,4.52127,4.52019,4.52668
66,4.50862,4.5102,4.50357,4.50775
67,4.51648,4.51448,4.52112,4.51519
68,4.53043,4.53091,4.52904,4.53023
69,4.48336,4.48777,4.48471,4.49199
70,4.60975,4.52308,4.52121,4.52364
71,4.54383,4.53659,4.53555,4.53201
72,4.53554,4.52682,4.52864,4.52293
73,4.50756,4.49794,4.49894,4.49831
74,4.53611,4.50728,4.50922,4.50754
75,4.53009,4.505,4.51379,4.518
76,4.50796,4.4963,4.49761,4.49993
77,4.51939,4.50487,4.51066,4.50603
78,4.48637,4.4737,4.48296,4.4902
79,4.53215,4.53221,4.53854,4.54195
80,4.47032,4.47649,4.47266,4.46919
81,4.52701,4.52425,4.51619,4.52162
82,4.51875,4.51418,4.51562,4.51271
83,4.52847,4.52729,4.52838,4.52809
84,4.4858,4.4815,4.48261,4.48776
85,4.47056,4.47001,4.46919,4.47238
86,4.45899,4.45557,4.45415,4.45137
87,4.51415,4.50789,4.50931,4.51
88,4.4893,4.48663,4.48536,4.4918
89,4.51946,4.51789,4.51859,4.51223
90,4.53472,4.53509,4.53366,4.54119
91,4.49239,4.49121,4.49212,4.48707
92,4.52621,4.52785,4.52438,4.52387
93,4.49572,4.49802,4.49468,4.49265
94,4.49077,4.48836,4.49068,4.49006
95,4.51242,4.50854,4.50761,4.51314
96,4.51193,4.50695,4.50906,4.51489
97,4.51965,4.49581,4.49903,4.50448
98,4.49061,4.49178,4.49015,4.49414
99,4.49555,4.49378,4.49163,4.49905
100,4.53341,4.53009,4.53016,4.53278
101,4.52717,4.52625,4.52269,4.52648
102,4.50243,4.49603,4.49742,4.49743
103,4.50591,4.50846,4.50782,4.50815
104,4.49709,4.49767,4.49917,4.497
105,4.50961,4.50665,4.50559,4.50379
106,4.50926,4.51101,4.51381,4.51875
107,4.49216,4.48643,4.48801,4.48651
108,4.54514,4.50847,4.50957,4.51045
109,4.50516,4.50376,4.5056,4.50692
110,4.50508,4.51045,4.50698,4.50642
111,4.48877,4.48421,4.4879,4.49936
112,4.47741,4.47249,4.47005,4.47049
113,4.49638,4.49805,4.49735,4.49882
114,4.52734,4.50228,4.50037,4.50565
115,4.5296,4.52215,4.52218,4.527
116,4.4874,4.48239,4.48412,4.48679
117,4.51844,4.49287,4.49426,4.49625
118,4.47858,4.4755,4.47214,4.47698
119,4.586,4.56222,4.5584,4.56608
120,4.49692,4.47794,4.47671,4.481
121,4.49827,4.49893,4.4952,4.49641
122,4.48508,4.49553,4.49848,4.50008
123,4.49021,4.48668,4.49137,4.49043
124,4.51139,4.5,4.49713,4.49692
125,4.50644,4.49988,4.50142,4.49992
126,4.50689,4.50607,4.50511,4.50457
127,4.51681,4.50055,4.50152,4.49952
128,4.50502,4.50889,4.51075,4.51217
129,4.49809,4.49852,4.49643,4.49865
130,4.46725,4.46063,4.46234,4.46023
131,4.51257,4.50906,4.51223,4.50844
132,4.4987,4.49454,4.49627,4.50103
133,4.47362,4.46606,4.46879,4.46963
134,4.50234,4.49955,4.49891,4.49856
135,4.51772,4.52129,4.51879,4.51748
136,4.50915,4.51007,4.50628,4.50506
137,4.50116,4.49916,4.50098,4.49673
138,4.5017,4.49575,4.49922,4.50187
139,4.47417,4.47198,4.47572,4.47357
140,4.46118,4.45754,4.45844,4.45885
141,4.5017,4.48423,4.48891,4.48566
142,4.49036,4.49089,4.48788,4.48878
143,4.51826,4.50671,4.50971,4.50888
144,4.49441,4.49416,4.49671,4.49664
145,4.49466,4.49421,4.49459,4.49723
146,4.50929,4.50667,4.50781,4.50607
147,4.50794,4.51171,4.50943,4.50943
148,4.51326,4.51303,4.5134,4.51447
149,4.50247,4.50252,4.50425,4.50601
150,4.4982,4.49975,4.49822,4.50095
151,4.48931,4.48299,4.48464,4.4842
152,4.47837,4.47607,4.47924,4.47715
153,4.51103,4.5124,4.51089,4.51018
154,4.50961,4.50477,4.50597,4.51078
155,4.52487,4.52484,4.52189,4.52549
156,4.51878,4.51841,4.51757,4.51733
157,4.46349,4.46086,4.46134,4.46221
158,4.50512,4.50545,4.50569,4.5048
159,4.51444,4.51367,4.51293,4.51362
160,4.49934,4.49889,4.49845,4.49929
161,4.48802,4.48675,4.48535,4.486
162,4.50582,4.50789,4.50789,4.50876
163,4.47633,4.47657,4.47746,4.47524
164,4.47607,4.47661,4.47601,4.47623
165,4.51234,4.51313,4.51014,4.50912
166,4.48616,4.48361,4.48436,4.48487
167,4.49256,4.48593,4.49146,4.49566
168,4.48395,4.48624,4.4804,4.483
169,4.51708,4.5142,4.51591,4.51753
170,4.50068,4.50162,4.50099,4.49994
171,4.49319,4.48995,4.49434,4.49082
172,4.50643,4.50689,4.50781,4.50501
173,4.50078,4.50111,4.50078,4.50432
174,4.48279,4.48299,4.48064,4.48315
175,4.48999,4.48655,4.4894,4.48933
176,4.49697,4.49448,4.49615,4.49565
177,4.45842,4.46284,4.46138,4.45946
178,4.49404,4.48696,4.48763,4.48832
179,4.48529,4.47464,4.47678,4.4787
180,4.4974,4.49582,4.49691,4.49762
181,4.48057,4.47862,4.4796,4.48008
182,4.50774,4.51412,4.51207,4.51207
183,4.50015,4.49734,4.49763,4.49996
184,4.4618,4.46153,4.46177,4.46308
185,4.52334,4.52237,4.52112,4.52219
186,4.49953,4.5004,4.49948,4.49844
187,4.50429,4.50234,4.50428,4.50601
188,4.48055,4.47712,4.48077,4.48127
189,4.51425,4.50661,4.50614,4.50801
190,4.51587,4.51599,4.51526,4.51619
191,4.48068,4.47763,4.47889,4.47907
192,4.47269,4.47276,4.47503,4.47303
193,4.52959,4.52455,4.52704,4.52535
194,4.50209,4.49868,4.49828,4.49995
195,4.48062,4.48343,4.48071,4.47972
196,4.48335,4.48634,4.48309,4.48631
197,4.47998,4.47788,4.48358,4.48012
198,4.50398,4.49948,4.49901,4.50255
199,4.51439,4.51281,4.51328,4.51216
200,4.47226,4.46967,4.47036,4.46873
201,4.49538,4.49393,4.49242,4.49327
202,4.46108,4.46372,4.46657,4.46573
203,4.49201,4.49072,4.49063,4.48855
204,4.50986,4.5097,4.50911,4.51123
205,4.51188,4.5093,4.50997,4.51165
206,4.54696,4.5296,4.53239,4.53185
207,4.47955,4.47797,4.47864,4.47825
208,4.48571,4.48517,4.48619,4.48657
209,4.50129,4.49706,4.49833,4.49846
210,4.51002,4.51368,4.51472,4.51325
211,4.48801,4.48529,4.48386,4.4858
212,4.46125,4.46271,4.46236,4.46239
213,4.47698,4.47656,4.47612,4.47671
214,4.46816,4.4647,4.46451,4.46513
215,4.49495,4.49622,4.4952,4.49397
216,4.49039,4.48642,4.48787,4.48929
217,4.48446,4.48576,4.48139,4.48246
218,4.47143,4.46841,4.47221,4.46888
219,4.48672,4.48477,4.48538,4.48372
220,4.50075,4.49791,4.49975,4.49983
221,4.47233,4.47011,4.4713,4.47218
222,4.48077,4.49828,4.4799,4.47957
223,4.50365,4.50073,4.5028,4.50279
224,4.46941,4.46746,4.46694,4.46641
225,4.47805,4.47878,4.47596,4.47478
226,4.50095,4.49752,4.49943,4.50093
227,4.47495,4.4755,4.47599,4.47636
228,4.52194,4.5223,4.52209,4.52309
229,4.50345,4.50111,4.50188,4.50273
230,4.50376,4.505,4.50498,4.50644
231,4.4779,4.47741,4.47603,4.47702
232,4.4845,4.48276,4.48301,4.48344
233,4.4903,4.49012,4.48902,4.48787
234,4.47195,4.4717,4.47234,4.47307
235,4.48738,4.48876,4.48883,4.48916
236,4.49133,4.49063,4.49292,4.49437
237,4.46958,4.46957,4.47105,4.46744
238,4.46493,4.4663,4.46489,4.46341
239,4.48566,4.48337,4.48446,4.48332
240,4.48236,4.47947,4.48027,4.48159
241,4.49515,4.4964,4.49596,4.49615
242,4.46384,4.4641,4.46353,4.46312
243,4.48507,4.4824,4.48384,4.48395
244,4.48596,4.48553,4.48509,4.48539
245,4.4898,4.48593,4.48945,4.48888
246,4.47531,4.47561,4.47591,4.47335
247,4.5036,4.50344,4.50196,4.5014
248,4.4907,4.48984,4.49,4.49042
249,4.47576,4.47708,4.4754,4.47464
250,4.48788,4.49443,4.48811,4.48751
251,4.49727,4.49554,4.49683,4.49406
252,4.48654,4.48672,4.48722,4.48499
253,4.48386,4.48422,4.48464,4.48157
254,4.51146,4.5161,4.50928,4.50845
255,4.47425,4.47354,4.47296,4.47524
256,4.51038,4.5639,4.50801,4.5092
257,4.48813,4.48892,4.48816,4.4876
258,4.48693,4.48367,4.48544,4.48627
259,4.49916,4.49607,4.4971,4.50043
260,4.50057,4.49902,4.4987,4.50018
261,4.48723,4.48867,4.48785,4.48767
262,4.47161,4.47047,4.46905,4.46902
263,4.50122,4.50041,4.50154,4.50226
264,4.47253,4.47507,4.47312,4.47179
265,4.48522,4.48903,4.48519,4.48492
266,4.46935,4.46898,4.47028,4.47193
267,4.49627,4.49515,4.49519,4.49516
268,4.4767,4.47724,4.47809,4.4779
269,4.49318,4.49245,4.49281,4.49436
270,4.4847,4.48327,4.48383,4.48363
271,4.50189,4.51091,4.50023,4.50161
272,4.48683,4.48695,4.48609,4.48732
273,4.48847,4.48886,4.49,4.48769
274,4.50055,4.49895,4.50097,4.4987
275,4.49167,4.49127,4.4924,4.4909
276,4.50053,4.51855,4.50098,4.49888
277,4.48758,4.48614,4.48612,4.48686
278,4.4982,4.49797,4.49876,4.49772
279,4.46619,4.46426,4.46558,4.46594
280,4.50797,4.50912,4.50866,4.50974
281,4.47854,4.47761,4.47699,4.47779
282,4.49065,4.48606,4.4894,4.49025
283,4.45522,4.4581,4.45518,4.45984
284,4.47741,4.47717,4.47564,4.47831
285,4.46933,4.47349,4.46885,4.46855
286,4.48098,4.483,4.48156,4.48143
287,4.48611,4.48677,4.48652,4.48375
288,4.49357,4.50668,4.49211,4.49252
289,4.47487,4.47489,4.47518,4.47525
290,4.46125,4.46199,4.45951,4.46103
291,4.46396,4.46203,4.46273,4.46199
292,4.47841,4.47634,4.47707,4.47583
293,4.52919,4.52833,4.52773,4.52841
294,4.47413,4.47322,4.47357,4.47452
295,4.46065,4.4638,4.46067,4.46181
296,4.47407,4.47475,4.47354,4.47435
297,4.48605,4.49423,4.48709,4.48774
298,4.49615,4.4948,4.49639,4.49614
299,4.49228,4.4941,4.4901,4.49283
300,4.5004,4.50251,4.49801,4.49664
301,4.50671,4.50968,4.50472,4.50725
302,4.47954,4.48145,4.47692,4.47734
303,4.50757,4.50741,4.50386,4.50657
304,4.48723,4.48859,4.48783,4.48838
305,4.49072,4.48761,4.48754,4.48915
306,4.48935,4.49227,4.48972,4.49057
307,4.48464,4.48244,4.48324,4.48154
308,4.47861,4.4787,4.47899,4.47963
309,4.49018,4.49282,4.49049,4.49119
310,4.47268,4.47128,4.47175,4.47177
311,4.51266,4.51059,4.51032,4.51267
312,4.48339,4.48365,4.48322,4.48173
313,4.4869,4.48497,4.48471,4.4851
314,4.48386,4.48239,4.48235,4.48482
315,4.49919,4.49947,4.49924,4.50008
316,4.47988,4.47702,4.47852,4.47932
317,4.4872,4.48355,4.4873,4.48578
318,4.46989,4.46749,4.47116,4.46914
319,4.47806,4.47622,4.47711,4.47647
320,4.48687,4.49843,4.4868,4.48541
321,4.48717,4.48772,4.48829,4.48862
322,4.49086,4.4877,4.49182,4.49269
323,4.49337,4.49185,4.49156,4.49541
324,4.48556,4.48571,4.48558,4.48445
325,4.46869,4.4689,4.46955,4.46924
326,4.4811,4.4844,4.4808,4.48275
327,4.4811,4.48215,4.48116,4.48205
328,4.48995,4.49558,4.49037,4.49331
329,4.46972,4.46896,4.46751,4.4715
330,4.49937,4.50097,4.49903,4.4989
331,4.4992,4.49734,4.49896,4.49863
332,4.4788,4.47956,4.47795,4.48001
333,4.46801,4.47151,4.46725,4.46947
334,4.44393,4.44528,4.44618,4.44613
335,4.47878,4.47738,4.47743,4.47718
336,4.47112,4.4706,4.47018,4.47009
337,4.51386,4.51323,4.51013,4.51149
338,4.4834,4.49202,4.48356,4.48374
339,4.48907,4.48726,4.48662,4.48664
340,4.4762,4.488,4.47632,4.47719
341,4.48653,4.48882,4.48527,4.50234
342,4.48526,4.4846,4.4839,4.4843
343,4.47479,4.47439,4.47442,4.47372
344,4.49826,4.49687,4.49739,4.49841
345,4.47129,4.47332,4.4712,4.47209
346,4.49298,4.49071,4.49252,4.49275
347,4.46623,4.46654,4.46583,4.46582
348,4.46792,4.46379,4.46795,4.46764
349,4.48185,4.48179,4.48161,4.48186
350,4.486,4.4865,4.48757,4.48944
351,4.47247,4.47296,4.47186,4.47254
352,4.48061,4.48049,4.48173,4.48142
353,4.47536,4.47018,4.47572,4.47482
354,4.46213,4.46383,4.4618,4.46249
355,4.45665,4.45365,4.45569,4.4582
356,4.51012,4.51034,4.51119,4.51115
357,4.50041,4.49728,4.50073,4.50081
358,4.50237,4.50216,4.50313,4.50299
359,4.48245,4.48326,4.48119,4.47945
360,4.49129,4.48598,4.49118,4.49153
361,4.47435,4.47459,4.47435,4.47443
362,4.47989,4.47885,4.48008,4.47841
363,4.47369,4.47204,4.47391,4.47092
364,4.48118,4.48206,4.48125,4.48173
365,4.48311,4.48034,4.48224,4.48236
366,4.47095,4.47088,4.4698,4.46651
367,4.47079,4.47136,4.46962,4.46957
368,4.49497,4.49578,4.49229,4.51786
369,4.47482,4.47587,4.47283,4.47555
370,4.4992,4.50548,4.4981,4.49932
371,4.47083,4.47174,4.46755,4.46862
372,4.47599,4.47548,4.47553,4.47396
373,4.4769,4.47573,4.47579,4.47445
374,4.49263,4.49341,4.49186,4.49213
375,4.4792,4.47738,4.47657,4.48308
376,4.47468,4.47743,4.47289,4.47311
377,4.48759,4.48564,4.48539,4.48632
378,4.48311,4.48333,4.4833,4.48474
379,4.45109,4.45145,4.44883,4.45009
380,4.48606,4.48642,4.48429,4.48354
381,4.46973,4.46616,4.46825,4.46648
382,4.47241,4.47152,4.47084,4.47408
383,4.48668,4.48348,4.48748,4.48867
384,4.49108,4.48727,4.49176,4.49128
385,4.48392,4.47831,4.48364,4.48365
386,4.48825,4.48552,4.48882,4.4884
387,4.46356,4.46262,4.46151,4.4615
388,4.46291,4.46299,4.46297,4.45914
389,4.48682,4.48368,4.48599,4.48684
390,4.48431,4.48531,4.48622,4.48594
391,4.49555,4.49666,4.49508,4.49596
392,4.46657,4.46622,4.4648,4.46656
393,4.49301,4.49441,4.49303,4.49263
394,4.46459,4.46521,4.46507,4.46461
395,4.45573,4.456,4.45494,4.45767
396,4.47989,4.47939,4.47938,4.4797
397,4.50978,4.51094,4.50736,4.50895
398,4.47491,4.47811,4.47401,4.47521
399,4.476,4.47506,4.47609,4.47694
400,4.49187,4.49162,4.48912,4.49074
401,4.46608,4.46784,4.4674,4.46393
402,4.47688,4.47797,4.47531,4.47538
403,4.48978,4.48875,4.48761,4.48961
404,4.46312,4.4616,4.46274,4.46562
405,4.47627,4.47448,4.47487,4.47422
406,4.45702,4.45817,4.45791,4.45766
407,4.46061,4.46055,4.45945,4.45839
408,4.52907,4.52928,4.52665,4.53392
409,4.47025,4.46931,4.46894,4.46956
410,4.496,4.49363,4.49374,4.49622
411,4.48423,4.48461,4.48318,4.48507
412,4.46574,4.46257,4.46622,4.46344
413,4.47763,4.48056,4.47734,4.47845
414,4.47175,4.46935,4.47205,4.46997
415,4.47089,4.47093,4.47302,4.47158
416,4.50578,4.50024,4.50472,4.50447
417,4.46978,4.47093,4.47286,4.46898
418,4.4647,4.46728,4.46669,4.46511
419,4.46243,4.46227,4.4637,4.46662
420,4.47175,4.46893,4.471,4.47137
421,4.49004,4.48897,4.4889,4.48686
422,4.47309,4.47088,4.47122,4.47068
423,4.47856,4.47729,4.47864,4.47818
424,4.50748,4.5047,4.50523,4.5077
425,4.47384,4.47229,4.47514,4.47413
426,4.47872,4.4778,4.47774,4.48038
427,4.50221,4.49861,4.49724,4.5023
428,4.4776,4.47898,4.47611,4.47749
429,4.48674,4.48652,4.48526,4.48726
430,4.45933,4.4558,4.45799,4.45811
431,4.49093,4.48889,4.49061,4.49048
432,4.49607,4.4975,4.49682,4.49721
433,4.46372,4.46526,4.46241,4.46372
434,4.48165,4.48226,4.47966,4.4801
435,4.46155,4.46098,4.46067,4.46077
436,4.46827,4.4704,4.46634,4.46603
437,4.49658,4.49648,4.49493,4.49807
438,4.49222,4.49224,4.4901,4.49275
439,4.47861,4.47611,4.47761,4.47956
440,4.48189,4.48122,4.48224,4.48237
441,4.49511,4.49363,4.4949,4.49397
442,4.46623,4.46646,4.46655,4.46634
443,4.48947,4.48912,4.48949,4.4902
444,4.48208,4.48149,4.48174,4.48112
445,4.48282,4.48278,4.48166,4.48053
446,4.47162,4.47167,4.47069,4.46892
447,4.46321,4.46259,4.46377,4.46107
448,4.46792,4.46786,4.46679,4.46613
449,4.49895,4.4962,4.49798,4.49738
450,4.48152,4.47919,4.48241,4.48143
451,4.44737,4.44537,4.44699,4.44682
452,4.46417,4.46303,4.46522,4.49332
453,4.46819,4.47039,4.46904,4.46725
454,4.46172,4.46009,4.45987,4.48621
455,4.49315,4.49279,4.49476,4.49887
456,4.48653,4.48611,4.48815,4.48566
457,4.45818,4.45724,4.45744,4.45756
458,4.45699,4.45571,4.45637,4.49449
459,4.49692,4.49658,4.49551,4.49712
460,4.4925,4.49182,4.49267,4.52975
461,4.49754,4.4977,4.49446,4.49289
462,4.49395,4.49373,4.49435,4.50997
463,4.48669,4.48291,4.48501,4.48182
464,4.46988,4.46773,4.46936,4.47019
465,4.46838,4.4691,4.4694,4.46692
466,4.48011,4.48115,4.4806,4.47967
467,4.4918,4.4916,4.4912,4.49348
468,4.47418,4.47474,4.47422,4.47835
469,4.4868,4.48693,4.48555,4.5255
470,4.48537,4.48412,4.48235,4.48401
471,4.46305,4.46494,4.46287,4.4617
472,4.4863,4.48373,4.48547,4.48391
473,4.48018,4.48084,4.4809,4.4845
474,4.47851,4.47916,4.47739,4.50115
475,4.46773,4.46919,4.46846,4.46942
476,4.47877,4.47726,4.47825,4.49381
477,4.46431,4.46335,4.46532,4.47185
478,4.47197,4.47387,4.47224,4.51286
479,4.47761,4.47676,4.47823,4.48296
480,4.48325,4.48335,4.48285,4.50208
481,4.50721,4.50817,4.50772,4.56265
482,4.51527,4.51438,4.51371,4.55636
483,4.48085,4.47853,4.47924,4.52985
484,4.47216,4.47177,4.47204,4.55203
485,4.48587,4.48595,4.48634,4.51573
486,4.46991,4.46827,4.47021,4.50068
487,4.48289,4.48263,4.48208,4.52332
488,4.46614,4.46574,4.46532,4.49014
489,4.47329,4.47438,4.47359,4.50998
490,4.47494,4.47461,4.47627,4.49087
491,4.48716,4.48748,4.48517,4.49699
492,4.48003,4.48157,4.47923,4.48134
493,4.48423,4.48397,4.48186,4.51405
494,4.48382,4.48201,4.48256,4.49998
495,4.47653,4.47655,4.47486,4.49108
496,4.48687,4.48458,4.48448,4.48662
497,4.48687,4.48691,4.48719,4.48584
498,4.47261,4.4746,4.4739,4.48337
499,4.4969,4.49825,4.49651,4.49814
500,4.46507,4.46577,4.46659,4.48075
501,4.4675,4.4699,4.46842,4.48477
502,4.47757,4.47967,4.47773,4.48178
503,4.47295,4.47438,4.47215,4.47549
504,4.48082,4.48012,4.47778,4.47867
505,4.47191,4.47016,4.47246,4.47565
506,4.4615,4.45977,4.46078,4.46145
507,4.47751,4.47453,4.47425,4.48419
508,4.47888,4.47961,4.47691,4.48329
509,4.46409,4.46264,4.4625,4.46511
510,4.46992,4.47052,4.4723,4.48152
511,4.47233,4.47171,4.47091,4.47466
512,4.47571,4.47627,4.4744,4.48201
513,4.48879,4.48677,4.48705,4.49131
514,4.48387,4.48101,4.48205,4.48712
515,4.46564,4.46429,4.46647,4.47272
516,4.48652,4.48544,4.48719,4.49036
517,4.47951,4.47803,4.47905,4.49168
518,4.48554,4.48655,4.48576,4.48732
519,4.4605,4.46298,4.46062,4.46311
520,4.4554,4.45508,4.45557,4.45868
521,4.49452,4.49497,4.4925,4.49146
522,4.47489,4.47564,4.47162,4.47497
523,4.50054,4.49917,4.49914,4.5
524,4.46889,4.46925,4.46821,4.46925
525,4.47617,4.47511,4.47616,4.47666
526,4.50262,4.50197,4.50091,4.51426
527,4.48143,4.48491,4.48027,4.48094
528,4.46797,4.46893,4.46763,4.48508
529,4.47601,4.47616,4.47486,4.4772
530,4.48508,4.48269,4.48336,4.48557
531,4.49191,4.49112,4.4903,4.49234
532,4.49131,4.49173,4.49078,4.50536
533,4.49777,4.49654,4.49743,4.52673
534,4.46284,4.46123,4.46261,4.46423
535,4.46341,4.46651,4.46371,4.46554
536,4.48708,4.48614,4.48856,4.49501
537,4.4794,4.48051,4.47842,4.48057
538,4.49822,4.49853,4.49855,4.50201
539,4.49288,4.49205,4.49338,4.52748
540,4.47369,4.47209,4.47325,4.47202
541,4.46471,4.46517,4.46337,4.46846
542,4.48525,4.48424,4.48385,4.48435
543,4.48781,4.48693,4.48498,4.4904
544,4.46366,4.46474,4.46408,4.46505
545,4.46612,4.46586,4.4669,4.46956
546,4.47494,4.47435,4.47398,4.4772
547,4.4761,4.47484,4.47506,4.47359
548,4.45853,4.45615,4.45701,4.45895
549,4.46873,4.46845,4.46866,4.471
550,4.4991,4.5003,4.49782,4.5049
551,4.47316,4.47228,4.47421,4.46884
552,4.48042,4.47871,4.47957,4.47907
553,4.49585,4.49593,4.49381,4.49975
554,4.47911,4.47762,4.47855,4.47696
555,4.49215,4.49269,4.49084,4.49535
556,4.47498,4.47445,4.47441,4.47982
557,4.47818,4.47773,4.47843,4.48531
558,4.47607,4.47694,4.47621,4.47662
559,4.49668,4.49553,4.49563,4.49709
560,4.48511,4.48403,4.48508,4.48642
561,4.47899,4.47892,4.48007,4.47744
562,4.47114,4.4702,4.47132,4.47495
563,4.48973,4.49139,4.49165,4.49174
564,4.4807,4.48064,4.48111,4.48501
565,4.47826,4.47707,4.47583,4.48018
566,4.46407,4.46431,4.46502,4.45954
567,4.46584,4.46301,4.46569,4.46491
568,4.48107,4.482,4.47911,4.48128
569,4.46656,4.4659,4.46545,4.46892
570,4.49204,4.4929,4.49167,4.49504
571,4.4899,4.48737,4.48873,4.49382
572,4.47268,4.46982,4.47271,4.4725
573,4.47601,4.47428,4.47367,4.47961
574,4.468,4.46706,4.46654,4.46976
575,4.47957,4.48101,4.48017,4.48471
576,4.4779,4.48015,4.47719,4.47666
577,4.47319,4.47404,4.47281,4.47206
578,4.46782,4.46918,4.46738,4.47198
579,4.46792,4.46549,4.46504,4.46867
580,4.47005,4.46898,4.46884,4.46974
581,4.47462,4.47302,4.47409,4.47468
582,4.46513,4.46413,4.46367,4.46609
583,4.46901,4.46731,4.46641,4.46877
584,4.47249,4.4795,4.47141,4.47129
585,4.47604,4.47594,4.47647,4.47901
586,4.4946,4.4949,4.49522,4.49487
587,4.47653,4.48621,4.47542,4.47796
588,4.47743,4.47548,4.47894,4.47782
589,4.47885,4.49433,4.47819,4.47475
590,4.46993,4.46927,4.46924,4.47063
591,4.47369,4.47507,4.47357,4.47332
592,4.47439,4.47364,4.47457,4.47398
593,4.47987,4.50149,4.47891,4.48
594,4.48111,4.48645,4.48,4.48444
595,4.46903,4.47109,4.46875,4.46942
596,4.46896,4.47582,4.46853,4.46671
597,4.4871,4.49608,4.48643,4.48665
598,4.44394,4.4446,4.44397,4.44509
599,4.48312,4.48276,4.48185,4.48279
600,4.4839,4.49725,4.48277,4.48593
601,4.49648,4.51991,4.49733,4.49452
602,4.48717,4.48601,4.48762,4.49146
603,4.48042,4.49419,4.47859,4.48332
604,4.46684,4.47064,4.46889,4.4657
605,4.48769,4.52949,4.48869,4.49181
606,4.47765,4.47955,4.47662,4.4793
607,4.45202,4.46551,4.4527,4.45058
608,4.48897,4.48636,4.48724,4.49078
609,4.44608,4.44928,4.44703,4.44553
610,4.47117,4.47084,4.47083,4.47561
611,4.47435,4.47896,4.47534,4.4776
612,4.46943,4.46891,4.46779,4.47173
613,4.46732,4.47157,4.46695,4.4671
614,4.46379,4.46813,4.46424,4.4648
615,4.47265,4.47305,4.47003,4.47155
616,4.48136,4.4805,4.48134,4.48019
617,4.46831,4.46981,4.46803,4.4667
618,4.48065,4.4866,4.48076,4.4786
619,4.48764,4.48698,4.4856,4.48892
620,4.4774,4.48094,4.47641,4.47932
621,4.49023,4.48761,4.48956,4.48969
622,4.48693,4.48712,4.48548,4.48678
623,4.4682,4.46751,4.46572,4.46757
624,4.4746,4.47323,4.47369,4.47274
625,4.48052,4.47756,4.50365,4.47952
626,4.47163,4.47523,4.47265,4.47041
627,4.48503,4.48501,5.62232,4.4831
628,4.48363,4.48363,4.57018,4.485
629,4.48774,4.49085,4.48963,4.48906
630,4.46795,4.46801,4.48026,4.46867
631,4.46488,4.46484,4.56582,4.46661
632,4.47727,4.47545,4.49395,4.47997
633,4.47596,4.47455,4.53495,4.47538
634,4.47062,4.47592,4.52944,4.47302
635,4.46943,4.47369,4.48503,4.46978
636,4.5005,4.50387,4.50858,4.50172
