step,exact,kimi,srd,srd_f
635,4.68767,4.68682,4.68837,4.68704
636,4.68416,4.68451,4.68439,4.68422
637,4.67377,4.67313,4.67433,4.67417
638,4.65841,4.6579,4.65727,4.65844
639,4.68172,4.67879,4.67921,4.68068
640,4.68542,4.68434,4.68382,4.68445
641,4.67682,4.67456,4.6755,4.67705
642,4.69227,4.69177,4.70475,4.69254
643,4.68886,4.68929,4.68804,4.69063
644,4.67322,4.67176,4.67082,4.67183
645,4.6746,4.67316,4.67498,4.67359
646,4.6954,4.69339,4.69553,4.69575
647,4.69629,4.68037,4.68376,4.68282
648,4.6677,4.66642,4.66798,4.669
649,4.68335,4.68309,4.68517,4.68529
650,4.71546,4.71581,4.71619,4.71637
651,4.69263,4.69011,4.69234,4.69299
652,4.68871,4.68636,4.68719,4.68783
653,4.68872,4.68888,4.68976,4.69867
654,4.69128,4.69132,4.68946,4.69192
655,4.68574,4.68773,4.68447,4.68622
656,4.69275,4.69397,4.69397,4.69388
657,4.69485,4.69459,4.69301,4.69451
658,4.69355,4.69275,4.69193,4.69212
659,4.69564,4.67922,4.67844,4.67735
660,4.68129,4.68376,4.6833,4.68366
661,4.68333,4.68236,4.68384,4.68461
662,4.68359,4.68265,4.68186,4.68232
663,4.68233,4.68146,4.68273,4.68399
664,4.70062,4.70113,4.69904,4.70068
665,4.67795,4.67804,4.67804,4.67795
666,4.68558,4.68668,4.68638,4.68682
667,4.6873,4.68626,4.68699,4.68613
668,4.6792,4.67054,4.67292,4.67182
669,4.69344,4.6937,4.69324,4.69407
670,4.68147,4.68136,4.67993,4.68036
671,4.67274,4.67299,4.67284,4.67229
672,4.70345,4.70484,4.70372,4.70537
673,4.68243,4.68171,4.68201,4.68525
674,4.6722,4.67021,4.67161,4.67128
675,4.68391,4.68152,4.68169,4.68313
676,4.69229,4.69304,4.69554,4.69439
677,4.70435,4.70219,4.70466,4.70557
678,4.68414,4.68497,4.68403,4.68617
679,4.6925,4.6834,4.68399,4.68761
680,4.69093,4.69029,4.69241,4.69105
681,4.68215,4.68242,4.68157,4.68219
682,4.68751,4.68567,4.6863,4.68591
683,4.69198,4.68856,4.68917,4.6902
684,4.68816,4.6861,4.68535,4.68824
685,4.6792,4.67902,4.67841,4.68116
686,4.69593,4.69442,4.69369,4.69518
687,4.6784,4.6777,4.67951,4.67806
688,4.67642,4.67482,4.6759,4.67629
689,4.68871,4.68656,4.68653,4.68631
690,4.68366,4.68224,4.68253,4.68141
691,4.6883,4.68796,4.68756,4.68841
692,4.6685,4.66848,4.66976,4.66978
693,4.69726,4.69471,4.69711,4.69822
694,4.67222,4.67031,4.6715,4.67208
695,4.67953,4.67883,4.67705,4.6796
696,4.69117,4.69241,4.69051,4.69194
697,4.69486,4.69278,4.69325,4.69484
698,4.69853,4.69807,4.69846,4.6986
699,4.67376,4.67291,4.67348,4.67454
700,4.67988,4.6782,4.67984,4.68872
701,4.68295,4.68201,4.68305,4.68479
702,4.67938,4.6805,4.67803,4.68053
703,4.68245,4.68263,4.68306,4.68207
704,4.67914,4.67893,4.6803,4.68055
705,4.67794,4.67976,4.67894,4.67963
706,4.68357,4.68257,4.68443,4.68353
707,4.67418,4.67475,4.67615,4.67395
708,4.67267,4.67367,4.67273,4.67473
709,4.69878,4.69752,4.69968,4.69856
710,4.67462,4.67318,4.67535,4.67569
711,4.68724,4.68633,4.68722,4.68825
712,4.70066,4.69929,4.70017,4.7004
713,4.68416,4.68354,4.683,4.68493
714,4.69808,4.69882,4.69711,4.70052
715,4.68677,4.68678,4.68689,4.68699
716,4.68597,4.68453,4.68633,4.68559
717,4.6761,4.67788,4.67542,4.67835
718,4.67677,4.67628,4.67575,4.67636
719,4.68536,4.68348,4.68317,4.68307
720,4.67531,4.67581,4.67508,4.67484
721,4.67459,4.6732,4.673,4.67404
722,4.67415,4.67504,4.67547,4.67462
723,4.68421,4.68534,4.68668,4.68504
724,4.68247,4.68167,4.68224,4.68111
725,4.69637,4.69495,4.69628,4.69588
726,4.68681,4.68561,4.68665,4.68733
727,4.67682,4.67544,4.67715,4.67734
728,4.66423,4.66398,4.6654,4.66587
729,4.67999,4.67958,4.67972,4.67943
730,4.68261,4.68254,4.68269,4.68293
731,4.6948,4.69451,4.69391,4.69654
732,4.69054,4.68742,4.68762,4.68989
733,4.68473,4.68557,4.68579,4.68577
734,4.6941,4.69301,4.69366,4.69299
735,4.68355,4.68309,4.68467,4.69474
736,4.67686,4.67669,4.67496,4.676
737,4.69365,4.6923,4.69349,4.69293
738,4.67013,4.66945,4.6713,4.67958
739,4.68532,4.6858,4.68396,4.68636
740,4.67621,4.67474,4.67563,4.67538
741,4.69013,4.68861,4.69128,4.69106
742,4.67461,4.67448,4.6733,4.67432
743,4.69491,4.69489,4.69505,4.697
744,4.67953,4.6773,4.67985,4.68024
745,4.68925,4.68969,4.69,4.69096
746,4.67074,4.66848,4.67048,4.67084
747,4.70318,4.70303,4.70402,4.7049
748,4.67915,4.67993,4.67896,4.67869
749,4.69219,4.68632,4.6889,4.68875
750,4.68669,4.68466,4.68512,4.6868
751,4.6739,4.67417,4.67317,4.67378
752,4.68111,4.68081,4.68152,4.68231
753,4.67303,4.6731,4.67415,4.6736
754,4.67399,4.67258,4.67313,4.67236
755,4.68659,4.68577,4.68678,4.68829
756,4.68864,4.68949,4.69017,4.69
757,4.67369,4.67103,4.6719,4.67181
758,4.67506,4.67529,4.67695,4.6774
759,4.68012,4.67959,4.68056,4.6825
760,4.6796,4.67818,4.67983,4.67895
761,4.67845,4.67914,4.67853,4.679
762,4.67819,4.67878,4.67892,4.67884
763,4.67748,4.67734,4.67829,4.67865
764,4.68753,4.68645,4.68707,4.68673
765,4.67574,4.67468,4.67582,4.67551
766,4.67606,4.67781,4.67843,4.67856
767,4.68149,4.68136,4.68086,4.68118
768,4.67464,4.67246,4.67301,4.67257
769,4.68,4.68242,4.68222,4.68291
770,4.69492,4.69499,4.69448,4.69385
771,4.69209,4.68497,4.68477,4.68575
772,4.68384,4.68202,4.68161,4.68276
773,4.66488,4.66498,4.66451,4.66443
774,4.67946,4.6777,4.6797,4.67991
775,4.67254,4.67181,4.67113,4.6729
776,4.68986,4.68732,4.68886,4.69078
777,4.67978,4.67809,4.67958,4.68075
778,4.68764,4.68673,4.68866,4.69083
779,4.68535,4.68241,4.68364,4.68547
780,4.69374,4.69281,4.69361,4.69507
781,4.6697,4.66953,4.66921,4.66943
782,4.67979,4.6786,4.67954,4.68061
783,4.69457,4.69252,4.69309,4.69403
784,4.67731,4.6766,4.67732,4.67822
785,4.68292,4.68255,4.68257,4.68319
786,4.67566,4.6749,4.67391,4.69094
787,4.67561,4.67384,4.67544,4.6766
788,4.68371,4.68256,4.68296,4.68414
789,4.70298,4.70074,4.70144,4.7037
790,4.68315,4.68448,4.68356,4.68427
791,4.67285,4.67263,4.67224,4.67387
792,4.68547,4.68266,4.6838,4.68397
793,4.67951,4.67836,4.67899,4.67925
794,4.68607,4.68576,4.68571,4.68586
795,4.69191,4.69224,4.69171,4.69278
796,4.6785,4.67587,4.67755,4.679
797,4.68388,4.68424,4.68472,4.68554
798,4.69554,4.69609,4.69629,4.69626
799,4.69472,4.6933,4.69507,4.69556
800,4.68388,4.68202,4.68268,4.68279
801,4.69184,4.69091,4.69158,4.69237
802,4.67185,4.67125,4.6726,4.67308
803,4.6891,4.68718,4.68809,4.68743
804,4.67507,4.67579,4.67588,4.67559
805,4.70303,4.68472,4.68401,4.68408
806,4.68606,4.68524,4.68578,4.68599
807,4.68976,4.68995,4.69009,4.69263
808,4.6806,4.67897,4.68027,4.6819
809,4.68391,4.68314,4.6856,4.68507
810,4.68965,4.68913,4.6888,4.6892
811,4.66966,4.66991,4.66895,4.66965
812,4.68054,4.68116,4.68213,4.68118
813,4.6805,4.67992,4.67957,4.68077
814,4.68075,4.68012,4.68152,4.68177
815,4.67871,4.67953,4.67951,4.67912
816,4.69941,4.69763,4.69786,4.69867
817,4.67046,4.66921,4.67085,4.66974
818,4.67767,4.67872,4.6776,4.67834
819,4.68383,4.68386,4.68376,4.68493
820,4.67734,4.67601,4.67621,4.67948
821,4.67139,4.67213,4.67252,4.6732
822,4.6684,4.66726,4.66761,4.66913
823,4.6872,4.68771,4.68746,4.68817
824,4.69402,4.69198,4.69339,4.69246
825,4.67364,4.67353,4.67389,4.67407
826,4.68305,4.68145,4.68229,4.68229
827,4.67318,4.67209,4.67268,4.67416
828,4.68259,4.68242,4.68366,4.6836
829,4.68604,4.68535,4.68496,4.68364
830,4.67688,4.67653,4.67751,4.67724
831,4.6847,4.68375,4.68514,4.68563
832,4.68587,4.68591,4.68585,4.68561
833,4.69059,4.69157,4.69075,4.69166
834,4.68144,4.68131,4.68267,4.68186
835,4.68218,4.68139,4.68239,4.68202
836,4.67939,4.67025,4.67034,4.67127
837,4.67045,4.67043,4.6709,4.67062
838,4.68534,4.68659,4.6867,4.68605
839,4.68593,4.68561,4.68599,4.68789
840,4.68428,4.68386,4.68301,4.68318
841,4.68894,4.68744,4.68812,4.68805
842,4.67463,4.67593,4.67492,4.67585
843,4.67794,4.6791,4.67852,4.67838
844,4.68024,4.67895,4.67943,4.67971
845,4.66276,4.663,4.66327,4.66449
846,4.67157,4.67102,4.6713,4.67205
847,4.6969,4.69709,4.69705,4.69722
848,4.67111,4.67046,4.67176,4.6707
849,4.69001,4.68761,4.69001,4.69053
850,4.6833,4.68045,4.68259,4.68181
851,4.69504,4.6947,4.69472,4.696
852,4.67215,4.67213,4.67234,4.67216
853,4.69422,4.69216,4.69332,4.69367
854,4.69357,4.69158,4.69292,4.6933
855,4.68663,4.68465,4.68536,4.68606
856,4.69037,4.68882,4.68963,4.69069
857,4.68295,4.68251,4.68409,4.68251
858,4.68701,4.68523,4.6872,4.68684
859,4.69359,4.69305,4.69264,4.69429
860,4.67947,4.68004,4.68081,4.6808
861,4.68586,4.68565,4.68563,4.68677
862,4.69114,4.69183,4.69121,4.6919
863,4.67929,4.68134,4.6804,4.68179
864,4.68153,4.68267,4.68254,4.6829
865,4.68381,4.68147,4.68253,4.68334
866,4.68122,4.6805,4.68148,4.69456
867,4.6739,4.67308,4.67419,4.67452
868,4.67042,4.67096,4.67039,4.67037
869,4.67935,4.6786,4.68001,4.68018
870,4.68528,4.68303,4.68372,4.68385
871,4.69911,4.69856,4.69865,4.69894
872,4.68104,4.67979,4.68065,4.67919
873,4.69211,4.69378,4.69214,4.69216
874,4.68656,4.68548,4.68632,4.68599
875,4.68604,4.68491,4.68511,4.68516
876,4.69127,4.68975,4.69128,4.69181
877,4.67019,4.67028,4.67083,4.67015
878,4.67762,4.6775,4.67813,4.67818
879,4.67762,4.67822,4.67848,4.67933
880,4.67028,4.66982,4.66981,4.66943
881,4.67698,4.67741,4.67743,4.67869
882,4.68192,4.68104,4.68146,4.68328
883,4.67183,4.67216,4.67251,4.67288
884,4.67011,4.67006,4.67095,4.67039
885,4.69079,4.69174,4.69121,4.69092
886,4.68387,4.68368,4.68291,4.68385
887,4.67643,4.67671,4.67616,4.6759
888,4.67009,4.66935,4.66973,4.66955
889,4.68671,4.68664,4.68667,4.68645
890,4.70288,4.70094,4.70115,4.70265
891,4.68762,4.68736,4.68733,4.68901
892,4.6701,4.66931,4.66958,4.67032
893,4.67125,4.66841,4.67071,4.67171
894,4.68151,4.67867,4.68068,4.68061
895,4.68091,4.68071,4.68025,4.68018
896,4.68386,4.68364,4.68294,4.68243
897,4.6726,4.67152,4.67171,4.67321
898,4.67527,4.67577,4.67519,4.67541
899,4.6905,4.6898,4.69002,4.69133
900,4.67077,4.67158,4.67148,4.67261
901,4.69563,4.69468,4.69584,4.69596
902,4.67519,4.67547,4.67577,4.67718
903,4.69411,4.69382,4.69409,4.69431
904,4.69224,4.69166,4.69238,4.69311
905,4.68825,4.68693,4.68742,4.68745
906,4.69298,4.69294,4.69202,4.69223
907,4.67894,4.67888,4.67901,4.67901
908,4.67541,4.67527,4.67612,4.67574
909,4.68433,4.68498,4.68478,4.68542
910,4.67704,4.67717,4.67665,4.67784
911,4.68966,4.68952,4.68961,4.68905
912,4.68184,4.68127,4.68245,4.68393
913,4.6925,4.69159,4.69217,4.6925
914,4.67043,4.67174,4.67266,4.67171
915,4.6839,4.68342,4.6846,4.68436
916,4.674,4.67543,4.67579,4.67524
917,4.67029,4.67091,4.67125,4.67036
918,4.68165,4.68092,4.68257,4.68249
919,4.68135,4.68211,4.68064,4.68118
920,4.66555,4.66584,4.66647,4.66735
921,4.68436,4.68473,4.68372,4.68283
922,4.68026,4.67865,4.67952,4.67957
923,4.68037,4.67907,4.68047,4.67995
924,4.68021,4.68108,4.68161,4.6822
925,4.68354,4.68396,4.68372,4.68423
926,4.68423,4.6831,4.68416,4.685
927,4.69453,4.69362,4.69291,4.69456
928,4.68914,4.68803,4.68927,4.68959
929,4.69782,4.69625,4.69657,4.69669
930,4.69191,4.69272,4.69295,4.69337
931,4.68316,4.68244,4.68222,4.6826
932,4.67961,4.67944,4.67811,4.69362
933,4.68333,4.68163,4.68278,4.68151
934,4.67835,4.67928,4.67841,4.67858
935,4.67797,4.67818,4.67613,4.67762
936,4.66781,4.6688,4.66841,4.66907
937,4.68051,4.67978,4.68097,4.68018
938,4.69991,4.69891,4.69916,4.70059
939,4.69266,4.69278,4.69268,4.69339
940,4.66944,4.66727,4.66837,4.66765
941,4.68334,4.68195,4.68453,4.68393
942,4.68475,4.68465,4.68615,4.68484
943,4.69932,4.69664,4.69845,4.6985
944,4.6776,4.67714,4.6785,4.67842
945,4.68064,4.67974,4.6804,4.68147
946,4.67605,4.67428,4.67479,4.67591
947,4.69214,4.69196,4.69274,4.69382
948,4.69395,4.68031,4.67989,4.67967
949,4.68947,4.688,4.68757,4.68819
950,4.68988,4.6903,4.68984,4.6911
951,4.66807,4.66801,4.66789,4.66828
952,4.69518,4.69476,4.69537,4.69665
953,4.71055,4.70171,4.70169,4.70301
954,4.6972,4.67923,4.67681,4.69367
955,4.70344,4.68295,4.68405,4.68423
956,4.69954,4.68144,4.68139,4.68158
957,4.71355,4.69321,4.69355,4.69499
958,4.72177,4.6749,4.67665,4.67677
959,4.70501,4.68715,4.69004,4.689
960,4.69399,4.69146,4.69446,4.69349
961,4.6732,4.67101,4.67095,4.67024
962,4.69397,4.69261,4.69254,4.69495
963,4.67802,4.67645,4.67838,4.67883
964,4.6816,4.67864,4.67933,4.67884
965,4.68346,4.68119,4.68252,4.68251
966,4.68019,4.67723,4.67694,4.67761
967,4.68065,4.67274,4.67445,4.67582
968,4.69117,4.68357,4.68376,4.6855
969,4.67993,4.68116,4.68149,4.68096
970,4.66766,4.66482,4.6649,4.66496
971,4.67763,4.67567,4.67566,4.67533
972,4.6676,4.66823,4.66847,4.66845
973,4.67793,4.67424,4.67352,4.67415
974,4.69377,4.69222,4.69319,4.69257
975,4.69665,4.6977,4.6973,4.69806
976,4.68523,4.68311,4.68368,4.68294
977,4.67793,4.67547,4.67505,4.67563
978,4.68058,4.68045,4.67954,4.68056
979,4.6769,4.67408,4.67293,4.67448
980,4.67995,4.67847,4.67793,4.67789
981,4.68047,4.67999,4.68063,4.67935
982,4.67999,4.68073,4.68172,4.68336
983,4.69126,4.69202,4.69328,4.69229
984,4.67229,4.67213,4.67256,4.67272
985,4.70414,4.67874,4.6805,4.67981
986,4.68363,4.68389,4.68261,4.68412
987,4.68103,4.68125,4.67989,4.67987
988,4.69865,4.6979,4.69727,4.6973
989,4.67509,4.6726,4.6719,4.6729
990,4.66879,4.66635,4.66746,4.66652
991,4.67645,4.67276,4.67148,4.67138
992,4.69281,4.68873,4.68913,4.69051
993,4.68899,4.68868,4.68887,4.6894
994,4.67683,4.67574,4.67655,4.6773
995,4.68069,4.67011,4.67131,4.67015
996,4.68319,4.68288,4.68338,4.68347
997,4.68149,4.67962,4.67994,4.67987
998,4.69163,4.69144,4.69294,4.69265
999,4.68046,4.68179,4.68278,4.68254
1000,4.68876,4.68823,4.68824,4.68813
1001,4.68621,4.68558,4.68564,4.68489
1002,4.69264,4.68096,4.68229,4.68215
1003,4.67895,4.67721,4.6787,4.67872
1004,4.6835,4.68284,4.68294,4.6835
1005,4.68244,4.68267,4.68224,4.68345
1006,4.6762,4.67526,4.67612,4.67684
1007,4.67314,4.67135,4.67141,4.67113
1008,4.67555,4.67283,4.67372,4.67419
1009,4.66964,4.66815,4.66843,4.67016
1010,4.67957,4.67898,4.67968,4.6796
1011,4.67935,4.67855,4.67843,4.67812
1012,4.69764,4.6867,4.68778,4.68721
1013,4.68231,4.68117,4.68214,4.68115
1014,4.67562,4.67481,4.67542,4.67483
1015,4.68228,4.68028,4.68094,4.682
1016,4.68371,4.68061,4.68246,4.68228
1017,4.67951,4.6802,4.6818,4.68078
1018,4.701,4.67887,4.67762,4.67777
1019,4.67748,4.67805,4.67829,4.67818
1020,4.67362,4.67276,4.67247,4.67304
1021,4.68894,4.69012,4.68935,4.69038
1022,4.67274,4.66844,4.66876,4.66869
1023,4.69715,4.67812,4.67856,4.67872
1024,4.67748,4.67981,4.67903,4.67886
1025,4.67798,4.67236,4.67141,4.67216
1026,4.67936,4.67953,4.68069,4.68193
1027,4.69006,4.68112,4.68203,4.68172
1028,4.70175,4.67968,4.68102,4.67944
1029,4.68139,4.67992,4.68001,4.68019
1030,4.68126,4.67919,4.67902,4.67924
1031,4.677,4.67713,4.67761,4.67758
1032,4.68823,4.68647,4.68563,4.68642
1033,4.68169,4.6683,4.66947,4.67009
1034,4.67914,4.681,4.68102,4.68183
1035,4.67984,4.6787,4.67793,4.67937
1036,4.69158,4.69215,4.69231,4.6927
1037,4.67678,4.67687,4.67679,4.67757
1038,4.71222,4.68284,4.68305,4.68286
1039,4.68143,4.67926,4.67931,4.6798
1040,4.67736,4.67528,4.6769,4.67787
1041,4.69655,4.6875,4.68867,4.68901
1042,4.67379,4.6732,4.67324,4.67327
1043,4.69019,4.68937,4.68847,4.68823
1044,4.69234,4.67481,4.67607,4.67587
1045,4.71122,4.68755,4.68816,4.68762
1046,4.68004,4.67765,4.6785,4.67917
1047,4.68481,4.68129,4.68189,4.68262
1048,4.69352,4.68556,4.6853,4.68486
1049,4.68701,4.68207,4.68197,4.68116
1050,4.69108,4.68749,4.68887,4.68962
1051,4.65676,4.6536,4.65475,4.65315
1052,4.68719,4.68396,4.68581,4.68635
1053,4.68744,4.68668,4.68656,4.68727
1054,4.68708,4.68688,4.68765,4.68652
1055,4.68149,4.68107,4.68142,4.68304
1056,4.69237,4.67135,4.67194,4.67313
1057,4.70989,4.69289,4.69254,4.69337
1058,4.69274,4.6777,4.67859,4.67977
1059,4.68411,4.66672,4.66606,4.66658
1060,4.67758,4.67669,4.67661,4.67744
1061,4.67499,4.67412,4.67386,4.67402
1062,4.68104,4.67855,4.68005,4.67912
1063,4.67845,4.67731,4.67796,4.67773
1064,4.67714,4.6735,4.67356,4.67275
1065,4.67855,4.67711,4.67589,4.67671
1066,4.67744,4.67571,4.67674,4.67678
1067,4.69466,4.68719,4.68745,4.68708
1068,4.67264,4.67111,4.67146,4.67115
1069,4.68715,4.6857,4.68636,4.68703
1070,4.67933,4.67249,4.67287,4.67345
1071,4.68418,4.68178,4.68212,4.68305
1072,4.67285,4.67147,4.67258,4.67218
1073,4.69387,4.6794,4.68109,4.68153
1074,4.69094,4.6906,4.69139,4.69147
1075,4.68387,4.68338,4.68336,4.6838
1076,4.6824,4.6821,4.68272,4.68164
1077,4.67983,4.6797,4.68059,4.68101
1078,4.67786,4.6757,4.67605,4.67631
1079,4.68756,4.68874,4.69006,4.69073
1080,4.67796,4.67706,4.67659,4.6774
1081,4.68051,4.67915,4.67949,4.67895
1082,4.66663,4.66811,4.66867,4.66916
1083,4.67946,4.67792,4.67979,4.67967
1084,4.68295,4.68689,4.68624,4.68624
1085,4.68933,4.67396,4.67411,4.67405
1086,4.69557,4.6838,4.68451,4.68506
1087,4.68202,4.68026,4.68188,4.68041
1088,4.68038,4.67896,4.67982,4.67942
1089,4.68746,4.6861,4.68668,4.68823
1090,4.68291,4.68131,4.68035,4.68114
1091,4.68489,4.6818,4.68153,4.6818
1092,4.68544,4.67077,4.67175,4.67167
1093,4.70473,4.6846,4.68555,4.68554
1094,4.70797,4.66876,4.66992,4.66965
1095,4.70981,4.67074,4.67218,4.6718
1096,4.71306,4.67256,4.67389,4.67322
1097,4.71929,4.67872,4.67846,4.67849
1098,4.71157,4.6781,4.68037,4.67945
1099,4.7026,4.67436,4.67465,4.67427
1100,4.70111,4.6762,4.67614,4.6766
1101,4.70442,4.68291,4.68351,4.68366
1102,4.69856,4.67882,4.67853,4.67941
1103,4.68981,4.66967,4.66899,4.6705
1104,4.68973,4.67299,4.67217,4.67267
1105,4.68172,4.66962,4.67051,4.66979
1106,4.68829,4.67526,4.67634,4.67703
1107,4.69668,4.68955,4.68944,4.68993
1108,4.70414,4.68935,4.69052,4.69065
1109,4.70463,4.68974,4.69138,4.69087
1110,4.68664,4.67443,4.67482,4.67499
1111,4.69411,4.68139,4.68111,4.68137
1112,4.68972,4.67483,4.67451,4.67481
1113,4.69756,4.68188,4.68326,4.68314
1114,4.681,4.67447,4.67453,4.67354
1115,4.68776,4.68053,4.68024,4.68
1116,4.6842,4.67971,4.67827,4.67856
1117,4.68004,4.67275,4.67395,4.67373
1118,4.69489,4.67854,4.67763,4.67817
1119,4.69159,4.68136,4.6829,4.68319
1120,4.67961,4.6769,4.67633,4.67615
1121,4.6854,4.68196,4.68268,4.68181
1122,4.68238,4.67328,4.67345,4.67374
1123,4.6943,4.68287,4.68334,4.68345
1124,4.68455,4.68186,4.68172,4.68244
1125,4.68972,4.69218,4.69259,4.69284
1126,4.69185,4.69841,4.69769,4.69925
1127,4.68268,4.68236,4.6833,4.68325
1128,4.67671,4.67709,4.67668,4.67759
1129,4.67806,4.6796,4.67977,4.6799
1130,4.6641,4.66279,4.66404,4.66344
1131,4.67142,4.66936,4.66915,4.66873
1132,4.67942,4.67851,4.67868,4.67877
1133,4.68293,4.68234,4.68147,4.68235
1134,4.69458,4.69543,4.69618,4.69592
1135,4.69341,4.68258,4.68322,4.68158
1136,4.68524,4.67718,4.67845,4.67961
1137,4.68003,4.67553,4.67696,4.67748
1138,4.66466,4.66505,4.66548,4.66535
1139,4.68222,4.68166,4.67998,4.68018
1140,4.67631,4.67363,4.67394,4.6744
1141,4.6842,4.68225,4.6834,4.68364
1142,4.65622,4.65665,4.65604,4.65663
1143,4.68627,4.68729,4.68851,4.6884
1144,4.67516,4.67161,4.67188,4.67252
1145,4.6827,4.67705,4.68016,4.67989
1146,4.67479,4.67101,4.67273,4.67288
1147,4.67982,4.6802,4.68062,4.67952
1148,4.67528,4.67467,4.67495,4.67567
1149,4.69006,4.68622,4.68719,4.68714
1150,4.67053,4.66883,4.66996,4.67018
1151,4.67849,4.6764,4.67625,4.67682
1152,4.68661,4.68612,4.68527,4.68493
1153,4.69065,4.68878,4.68846,4.6899
1154,4.6767,4.67447,4.67544,4.67469
1155,4.67632,4.67703,4.67717,4.67693
1156,4.69955,4.69982,4.69893,4.69922
1157,4.67233,4.67121,4.67122,4.67095
1158,4.68508,4.68382,4.68333,4.68353
1159,4.68424,4.68512,4.68498,4.68495
1160,4.67028,4.67196,4.67083,4.67058
1161,4.67689,4.67654,4.67551,4.67628
1162,4.67661,4.67444,4.67482,4.67471
1163,4.67536,4.67485,4.67472,4.67488
1164,4.6672,4.66804,4.66795,4.66906
1165,4.66976,4.66804,4.66748,4.66904
1166,4.6878,4.68716,4.68595,4.68709
1167,4.67934,4.67724,4.67824,4.67851
1168,4.68108,4.68048,4.68145,4.68187
1169,4.67388,4.67618,4.67656,4.67554
1170,4.69498,4.69241,4.69297,4.6921
1171,4.6783,4.67669,4.67798,4.67807
1172,4.685,4.68421,4.68412,4.68417
1173,4.67986,4.67768,4.67902,4.67811
1174,4.67755,4.6778,4.6777,4.67706
1175,4.66931,4.67058,4.67069,4.67055
1176,4.67523,4.6716,4.67222,4.6722
1177,4.67153,4.66947,4.66913,4.67017
1178,4.6761,4.67547,4.67554,4.6762
1179,4.67331,4.67413,4.67427,4.67439
1180,4.68948,4.6885,4.68842,4.68857
1181,4.67793,4.67747,4.67793,4.67814
1182,4.66909,4.67059,4.67058,4.6701
1183,4.675,4.67411,4.67449,4.67587
1184,4.67672,4.67475,4.67568,4.67503
1185,4.67103,4.67095,4.67082,4.67093
1186,4.67773,4.67617,4.6771,4.67788
1187,4.67307,4.67151,4.67106,4.67145
1188,4.68846,4.68766,4.68866,4.68914
1189,4.66895,4.67059,4.66982,4.6698
1190,4.67469,4.67499,4.67639,4.67464
1191,4.68243,4.68163,4.68239,4.68159
1192,4.6724,4.67034,4.671,4.67119
1193,4.67555,4.67071,4.67128,4.67173
1194,4.67014,4.66893,4.67055,4.66983
1195,4.68089,4.68056,4.68002,4.68059
1196,4.66241,4.66084,4.6608,4.66086
1197,4.68826,4.68555,4.68748,4.68718
1198,4.6828,4.68187,4.68249,4.68167
1199,4.68423,4.68275,4.68332,4.68291
1200,4.68185,4.68022,4.68053,4.68048
1201,4.68136,4.68018,4.6816,4.68107
1202,4.67965,4.67888,4.67913,4.68475
1203,4.68679,4.68536,4.6862,4.68635
1204,4.66419,4.66214,4.66281,4.66265
1205,4.66931,4.66847,4.66811,4.66797
1206,4.68194,4.68236,4.68137,4.68356
1207,4.67813,4.67665,4.67659,4.67753
1208,4.6689,4.66922,4.66973,4.66873
1209,4.68445,4.68198,4.6832,4.68323
1210,4.68066,4.67802,4.6793,4.67969
1211,4.68044,4.67956,4.67924,4.67971
1212,4.68469,4.68415,4.68375,4.68393
1213,4.67803,4.67834,4.67794,4.67808
1214,4.68412,4.68296,4.68422,4.68376
1215,4.67572,4.67393,4.67448,4.67381
1216,4.67834,4.67693,4.6774,4.68878
1217,4.6796,4.67989,4.68021,4.67845
1218,4.67592,4.6747,4.67528,4.67715
1219,4.69646,4.69198,4.69227,4.69198
1220,4.6788,4.67719,4.67805,4.67817
1221,4.6877,4.68712,4.68787,4.68634
1222,4.68557,4.68543,4.68619,4.68581
1223,4.69287,4.69242,4.69338,4.69244
1224,4.68488,4.68407,4.68471,4.68443
1225,4.68606,4.68673,4.68653,4.68726
1226,4.69462,4.69257,4.69296,4.69372
1227,4.67052,4.6685,4.66991,4.66993
1228,4.68067,4.67956,4.67986,4.67915
1229,4.6646,4.66293,4.664,4.66665
1230,4.68776,4.68756,4.68638,4.68686
1231,4.68229,4.68047,4.68107,4.68114
1232,4.67372,4.67283,4.67264,4.67289
1233,4.6901,4.68983,4.69136,4.69255
1234,4.68059,4.67807,4.67964,4.67931
1235,4.68217,4.68138,4.68168,4.68179
1236,4.69185,4.68935,4.69027,4.69015
1237,4.69436,4.69197,4.69374,4.69294
1238,4.69348,4.69128,4.69115,4.69138
1239,4.67428,4.67554,4.67536,4.675
1240,4.68568,4.68634,4.68543,4.68532
1241,4.67184,4.67023,4.67112,4.67176
1242,4.67793,4.67859,4.67755,4.67826
1243,4.68438,4.68464,4.68477,4.68473
1244,4.67171,4.6703,4.67198,4.671
1245,4.66523,4.66546,4.66527,4.66486
1246,4.67191,4.67073,4.67137,4.67466
1247,4.68028,4.67692,4.67797,4.67668
1248,4.68167,4.68125,4.68172,4.68069
1249,4.67499,4.67344,4.67363,4.67333
1250,4.67948,4.67581,4.67712,4.67575
1251,4.68796,4.68893,4.68812,4.68837
1252,4.67139,4.67202,4.67278,4.67241
1253,4.6787,4.67908,4.67958,4.67961
1254,4.68622,4.68567,4.68545,4.68649
1255,4.67891,4.6786,4.67925,4.67901
1256,4.69042,4.69235,4.69092,4.69166
1257,4.69228,4.69115,4.69227,4.69334
1258,4.68586,4.68555,4.68533,4.68482
1259,4.67706,4.67633,4.67786,4.67634
