step,exact,kimi,srd,srd_f
260,4.49983,4.49792,4.49907,4.49951
261,4.48517,4.48361,4.4835,4.4839
262,4.46726,4.46766,4.46779,4.46866
263,4.50194,4.50459,4.50242,4.50401
264,4.47265,4.47308,4.47621,4.48112
265,4.48793,4.4868,4.48689,4.48884
266,4.47048,4.47124,4.46832,4.50589
267,4.49509,4.495,4.49632,4.49442
268,4.47859,4.47947,4.48002,4.47899
269,4.49631,4.49876,4.49691,4.49829
270,4.48585,4.48536,4.48547,4.48657
271,4.49817,4.49892,4.49845,4.49734
272,4.4909,4.49166,4.49094,4.49068
273,4.48677,4.48855,4.48839,4.49327
274,4.49729,4.49675,4.4974,4.57484
275,4.48745,4.48809,4.48791,4.57639
276,4.52023,4.50041,4.50136,4.51714
277,4.49318,4.4911,4.49234,4.50644
278,4.49978,4.49794,4.49851,4.50119
279,4.46629,4.46243,4.46678,4.46929
280,4.51391,4.50758,4.51036,4.50937
281,4.47515,4.47575,4.47411,4.50495
282,4.49236,4.48733,4.48964,4.52741
283,4.45513,4.4574,4.45572,4.45904
284,4.47583,4.47338,4.47415,4.48183
285,4.46801,4.4699,4.46912,4.47826
286,4.48433,4.4818,4.48263,4.48066
287,4.48542,4.48338,4.48591,4.49532
288,4.49078,4.48997,4.48972,4.48966
289,4.47716,4.47498,4.47565,4.47637
290,4.46372,4.46723,4.46543,4.4714
291,4.47843,4.46189,4.4621,4.48637
292,4.48191,4.47973,4.48026,4.48302
293,4.52527,4.52997,4.52795,4.52872
294,4.4752,4.47445,4.47393,4.48025
295,4.45935,4.46064,4.45879,4.45653
296,4.47595,4.47516,4.47513,4.48124
297,4.48789,4.48957,4.48876,4.49361
298,4.49721,4.49675,4.49787,4.49917
299,4.48712,4.48869,4.48857,4.49647
300,4.49331,4.49843,4.49757,4.50131
301,4.5039,4.50339,4.50395,4.51384
302,4.47654,4.47457,4.47509,4.47881
303,4.5056,4.50578,4.50482,4.50988
304,4.48873,4.49002,4.48961,4.48882
305,4.51065,4.48911,4.4873,4.49012
306,4.49025,4.49089,4.48986,4.4901
307,4.5087,4.48287,4.48077,4.48073
308,4.47958,4.47953,4.479,4.48347
309,4.51786,4.49318,4.4909,4.49281
310,4.49301,4.47147,4.47137,4.49598
311,4.52408,4.51173,4.51061,4.51347
312,4.48742,4.48336,4.48295,4.49038
313,4.49478,4.48724,4.487,4.48627
314,4.48606,4.4812,4.48162,4.4835
315,4.50434,4.49779,4.49914,4.5104
316,4.48644,4.47654,4.47713,4.47275
317,4.49194,4.48575,4.48577,4.48656
318,4.47455,4.4691,4.46993,4.48978
319,4.47922,4.47583,4.47839,4.49239
320,4.48532,4.48472,4.48533,4.52427
321,4.49146,4.48554,4.4879,4.49823
322,4.48703,4.48669,4.48798,4.49143
323,4.49346,4.49348,4.49265,4.50007
324,4.48579,4.48376,4.48402,4.48643
325,4.47151,4.46316,4.46492,4.52228
326,4.4809,4.48261,4.47937,4.48098
327,4.48336,4.48064,4.48201,4.48271
328,4.48929,4.49094,4.49131,4.49652
329,4.47117,4.47252,4.47057,4.4866
330,4.49564,4.50087,4.49917,4.52999
331,4.49556,4.49918,4.50022,4.52205
332,4.47519,4.47871,4.47793,4.49906
333,4.47071,4.46834,4.46883,4.4712
334,4.44905,4.44818,4.44775,4.44934
335,4.48002,4.47811,4.47923,4.48034
336,4.46798,4.4698,4.46921,4.47275
337,4.51347,4.51713,4.51289,4.51237
338,4.48152,4.48374,4.48273,4.48037
339,4.48786,4.48694,4.48709,4.48982
340,4.47603,4.4754,4.47629,4.47453
341,4.49334,4.48408,4.48466,4.48221
342,4.48463,4.4856,4.48637,4.48917
343,4.48078,4.4743,4.47389,4.47901
344,4.5131,4.49739,4.49732,4.49921
345,4.4724,4.47138,4.47073,4.47922
346,4.48976,4.49496,4.49425,4.51866
347,4.46815,4.46618,4.46578,4.47188
348,4.46591,4.46844,4.46786,4.47117
349,4.48446,4.47863,4.47867,4.47856
350,4.48871,4.4848,4.48615,4.50938
351,4.47696,4.47472,4.47376,4.4985
352,4.48745,4.48228,4.48333,4.4997
353,4.47251,4.47487,4.473,4.47547
354,4.45615,4.45956,4.46014,4.46327
355,4.46206,4.46107,4.46139,4.48264
356,4.51354,4.50988,4.51128,4.51442
357,4.50097,4.49713,4.497,4.49911
358,4.50384,4.50166,4.50264,4.49991
359,4.48637,4.48305,4.48391,4.5046
360,4.492,4.48916,4.49012,4.49053
361,4.47455,4.47376,4.47446,4.47686
362,4.4758,4.47654,4.47818,4.47831
363,4.47485,4.47234,4.47258,4.47529
364,4.48128,4.481,4.48188,4.4863
365,4.48222,4.48418,4.48392,4.49009
366,4.46916,4.47019,4.47018,4.4689
367,4.46891,4.46765,4.46938,4.46952
368,4.49615,4.49812,4.49593,4.49915
369,4.47653,4.47482,4.47485,4.47592
370,4.4965,4.49616,4.49603,4.49597
371,4.46951,4.46826,4.46954,4.46905
372,4.47426,4.47599,4.47425,4.47718
373,4.48197,4.48421,4.48382,4.48185
374,4.4899,4.49128,4.4908,4.49265
375,4.4781,4.48267,4.48111,4.48507
376,4.47549,4.4749,4.47434,4.48097
377,4.48786,4.4892,4.48884,4.48979
378,4.48262,4.48023,4.48123,4.48057
379,4.44946,4.4474,4.44822,4.44714
380,4.48686,4.48602,4.48683,4.48381
381,4.46843,4.46978,4.46864,4.47039
382,4.46786,4.47063,4.47067,4.47245
383,4.49063,4.48861,4.48946,4.49133
384,4.49364,4.49473,4.49452,4.49706
385,4.48158,4.48208,4.48166,4.48522
386,4.49189,4.48953,4.48835,4.489
387,4.46229,4.46225,4.46325,4.4891
388,4.46154,4.46429,4.46504,4.46638
389,4.48878,4.48658,4.48661,4.49156
390,4.48458,4.48309,4.48505,4.4847
391,4.49613,4.49471,4.49448,4.49459
392,4.46727,4.46577,4.46689,4.4653
393,4.49359,4.49273,4.49386,4.49024
394,4.46527,4.46418,4.46567,4.46428
395,4.45627,4.45383,4.45357,4.4535
396,4.48253,4.48024,4.47973,4.48203
397,4.51217,4.51197,4.51181,4.51001
398,4.47201,4.47393,4.47505,4.47315
399,4.48009,4.47785,4.4776,4.48035
400,4.49155,4.49084,4.48958,4.4896
401,4.4641,4.46516,4.46756,4.46503
402,4.47967,4.47831,4.47861,4.48001
403,4.49066,4.49039,4.48978,4.48939
404,4.46192,4.46173,4.46258,4.46075
405,4.47849,4.47592,4.4778,4.47565
406,4.47087,4.45641,4.45745,4.4575
407,4.46468,4.46212,4.4609,4.45952
408,4.53139,4.5311,4.52892,4.53307
409,4.46811,4.47058,4.46944,4.46766
410,4.49229,4.4933,4.49291,4.49108
411,4.4803,4.48211,4.48263,4.4845
412,4.46222,4.464,4.46347,4.46325
413,4.47713,4.47885,4.47715,4.48406
414,4.47304,4.47204,4.47215,4.47263
415,4.47028,4.47003,4.47108,4.47252
416,4.50573,4.50727,4.5066,4.50991
417,4.46978,4.47217,4.47234,4.4716
418,4.46602,4.46898,4.46845,4.4697
419,4.46178,4.46327,4.46138,4.46431
420,4.47068,4.47073,4.46948,4.47128
421,4.49313,4.49178,4.49116,4.4887
422,4.47594,4.47247,4.47191,4.47365
423,4.48024,4.47797,4.47952,4.47794
424,4.50802,4.50549,4.50732,4.50755
425,4.47578,4.47325,4.47383,4.47554
426,4.47807,4.47806,4.47876,4.47955
427,4.50318,4.50083,4.5002,4.50338
428,4.47935,4.47832,4.47962,4.48091
429,4.49035,4.48992,4.4891,4.49023
430,4.45582,4.45787,4.45808,4.45983
431,4.49241,4.49136,4.49105,4.49088
432,4.51656,4.50013,4.50019,4.49959
433,4.4624,4.46474,4.46496,4.46481
434,4.48104,4.47927,4.48095,4.48383
435,4.46209,4.45855,4.45957,4.46212
436,4.4696,4.47115,4.47044,4.47032
437,4.49952,4.49806,4.49948,4.49921
438,4.4901,4.49072,4.49146,4.48938
439,4.48343,4.48316,4.48146,4.48421
440,4.4792,4.48016,4.47986,4.4799
441,4.51857,4.49809,4.49784,4.49621
442,4.46458,4.46421,4.46462,4.46405
443,4.49131,4.49033,4.4902,4.49267
444,4.48267,4.48386,4.48256,4.48251
445,4.50058,4.48149,4.48126,4.48246
446,4.49378,4.47039,4.46982,4.4733
447,4.46519,4.46326,4.46407,4.4635
448,4.47183,4.46774,4.46845,4.46833
449,4.49838,4.49687,4.4977,4.49749
450,4.48387,4.48244,4.48207,4.48281
451,4.47424,4.4469,4.44931,4.45049
452,4.4644,4.4607,4.4642,4.46015
453,4.48314,4.46749,4.46703,4.46977
454,4.46342,4.46178,4.46032,4.46288
455,4.51277,4.49782,4.49762,4.49784
456,4.48302,4.4859,4.48504,4.48586
457,4.4692,4.45601,4.45609,4.45711
458,4.50283,4.45707,4.45601,4.45751
459,4.51546,4.49886,4.49907,4.49784
460,4.50569,4.49236,4.4926,4.49325
461,4.49728,4.50014,4.4973,4.50043
462,4.49805,4.49477,4.49427,4.49405
463,4.49173,4.48483,4.48616,4.48296
464,4.47193,4.46992,4.46817,4.49319
465,4.47112,4.46936,4.46932,4.46823
466,4.48575,4.4834,4.48385,4.48496
467,4.49438,4.49289,4.49307,4.49353
468,4.47604,4.47429,4.47359,4.47658
469,4.48739,4.48771,4.48563,4.48904
470,4.48424,4.48493,4.4832,4.48427
471,4.47811,4.46506,4.46494,4.46565
472,4.48765,4.48499,4.48719,4.48506
473,4.48057,4.48076,4.48169,4.48287
474,4.47726,4.47868,4.47836,4.47679
475,4.4753,4.47399,4.47438,4.47148
476,4.47423,4.47502,4.47677,4.4761
477,4.46835,4.46392,4.46539,4.4655
478,4.47124,4.47349,4.46997,4.47177
479,4.48221,4.47815,4.47753,4.47937
480,4.48471,4.48346,4.48285,4.4833
481,4.50557,4.50674,4.50568,4.50614
482,4.5346,4.51784,4.55057,4.51625
483,4.48005,4.47971,4.47855,4.48016
484,4.47257,4.47228,4.47419,4.4743
485,4.486,4.48652,4.48892,4.48667
486,4.4698,4.47104,4.51378,4.47138
487,4.4813,4.48032,4.48554,4.48497
488,4.46523,4.4651,4.47359,4.46452
489,4.47815,4.47472,4.4869,4.4768
490,4.47883,4.47609,4.47807,4.47644
491,4.48802,4.48738,4.51704,4.48715
492,4.48232,4.48102,4.5018,4.47976
493,4.48477,4.4831,4.56785,4.48429
494,4.48603,4.48262,4.54288,4.483
495,4.47818,4.47749,4.48329,4.47844
496,4.48447,4.48531,4.51865,4.48499
497,4.49007,4.48728,4.63259,4.48893
498,4.47602,4.47519,4.51459,4.4765
499,4.49402,4.49497,4.52335,4.49589
500,4.46788,4.46466,4.47092,4.4674
501,4.46895,4.46675,4.47491,4.47055
502,4.4731,4.47671,4.4858,4.47829
503,4.4739,4.47346,4.49947,4.47569
504,4.47845,4.4794,4.50456,4.48068
505,4.47407,4.47433,4.47379,4.47454
506,4.46273,4.46162,4.47798,4.46259
507,4.47811,4.47719,4.48305,4.47654
508,4.48342,4.48413,4.48593,4.48286
509,4.46641,4.46354,4.46839,4.46431
510,4.47755,4.47571,4.48233,4.47548
511,4.47481,4.47304,4.50426,4.47396
512,4.47457,4.4782,4.47897,4.47725
513,4.48634,4.48812,4.49042,4.48761
514,4.48642,4.48433,4.48638,4.48455
515,4.47079,4.46421,4.46769,4.46646
516,4.50795,4.49064,4.49078,4.49061
517,4.48058,4.47607,4.47768,4.47812
518,4.48558,4.48614,4.48985,4.48528
519,4.46042,4.46265,4.46826,4.46117
520,4.45333,4.45476,4.46504,4.45525
521,4.4966,4.49301,4.48202,4.49259
522,4.47529,4.474,4.47387,4.47488
523,4.4991,4.49718,4.49615,4.4978
524,4.46727,4.46723,4.47516,4.46836
525,4.48377,4.48039,4.48182,4.48044
526,4.49862,4.4998,4.50175,4.50086
527,4.4847,4.48625,4.49234,4.48458
528,4.49493,4.4675,4.48169,4.46854
529,4.47427,4.47696,4.47461,4.49696
530,4.49281,4.4857,4.48803,4.48593
531,4.49199,4.48952,4.48613,4.49085
532,4.49286,4.48929,4.49653,4.49049
533,4.50883,4.49292,4.50655,4.49431
534,4.46349,4.46113,4.47108,4.46053
535,4.46596,4.46513,4.4632,4.46466
536,4.48708,4.48741,4.48921,4.48737
537,4.47825,4.48001,4.48134,4.48014
538,4.4993,4.49869,4.52916,4.49616
539,4.49096,4.49166,4.48711,4.49242
540,4.47439,4.47323,4.46442,4.47311
541,4.46391,4.46037,4.46623,4.46107
542,4.49216,4.48949,4.48513,4.4884
543,4.49025,4.48932,4.47963,4.4901
544,4.46261,4.46207,4.47208,4.46461
545,4.46687,4.46644,4.48584,4.46711
546,4.47608,4.47701,4.48537,4.47686
547,4.47506,4.4753,4.48136,4.47497
548,4.45812,4.45876,4.45684,4.45965
549,4.47021,4.46938,4.4721,4.46945
550,4.50053,4.49914,4.50682,4.50015
551,4.47494,4.47381,4.47494,4.47525
552,4.48005,4.47876,4.47999,4.47941
553,4.49536,4.49483,4.49862,4.49495
554,4.47991,4.47935,4.48042,4.47981
555,4.51622,4.49311,4.49432,4.49381
556,4.47581,4.47407,4.47166,4.47253
557,4.47867,4.47968,4.47679,4.48031
558,4.47578,4.47578,4.47492,4.47575
559,4.49741,4.49671,4.49565,4.49401
560,4.48305,4.48357,4.48049,4.48206
561,4.47881,4.48075,4.47939,4.48178
562,4.47249,4.47182,4.47897,4.47072
563,4.49082,4.49178,4.50055,4.49336
564,4.49318,4.48081,4.49232,4.48289
565,4.48048,4.47865,4.49379,4.47954
566,4.46259,4.46284,4.46466,4.46424
567,4.46514,4.46481,4.46739,4.46312
568,4.48297,4.48392,4.48541,4.48527
569,4.47048,4.46836,4.47192,4.47147
570,4.49225,4.49392,4.49673,4.49502
571,4.49407,4.48981,4.49603,4.49146
572,4.48829,4.46784,4.47064,4.4694
573,4.47643,4.47453,4.47584,4.47665
574,4.48818,4.46784,4.46803,4.47162
575,4.48285,4.47942,4.48309,4.47972
576,4.48369,4.48139,4.47573,4.48041
577,4.47525,4.47364,4.47231,4.47337
578,4.4697,4.46501,4.47099,4.46695
579,4.4784,4.46516,4.46706,4.46703
580,4.47237,4.4734,4.47422,4.4736
581,4.47633,4.47585,4.47459,4.47428
582,4.46587,4.46661,4.46921,4.46564
583,4.46987,4.46747,4.46906,4.46785
584,4.47134,4.47288,4.47285,4.47166
585,4.47961,4.4782,4.48202,4.47909
586,4.49519,4.49615,4.49563,4.49704
587,4.47688,4.47819,4.48013,4.47954
588,4.47843,4.47826,4.48263,4.47832
589,4.47949,4.47815,4.4805,4.47913
590,4.47327,4.46968,4.47317,4.47021
591,4.47311,4.47181,4.47109,4.47155
592,4.47554,4.47347,4.47333,4.47249
593,4.48046,4.47852,4.48047,4.47959
594,4.48198,4.48069,4.48291,4.48301
595,4.47112,4.46952,4.47219,4.46986
596,4.46922,4.46988,4.4721,4.46778
597,4.48696,4.48829,4.48805,4.4873
598,4.44756,4.44317,4.4435,4.44512
599,4.4862,4.48292,4.48187,4.48495
600,4.48609,4.48913,4.48975,4.48644
601,4.49843,4.49677,4.49739,4.49959
602,4.48619,4.48677,4.48868,4.48855
603,4.47915,4.48121,4.48372,4.48101
604,4.47077,4.4686,4.47264,4.47077
605,4.48903,4.48588,4.48993,4.48807
606,4.47881,4.47841,4.47918,4.4787
607,4.45048,4.45014,4.44961,4.45223
608,4.48816,4.48629,4.48906,4.48617
609,4.44542,4.44626,4.44673,4.44782
610,4.47035,4.47171,4.47113,4.47146
611,4.4752,4.47611,4.47516,4.47645
612,4.47049,4.46862,4.46981,4.46866
613,4.47006,4.46872,4.4682,4.46992
614,4.46594,4.46388,4.46658,4.46534
615,4.47328,4.47325,4.4762,4.47297
616,4.48368,4.47969,4.48277,4.48035
617,4.46911,4.46959,4.47023,4.46604
618,4.48019,4.48118,4.47949,4.4823
619,4.48872,4.48573,4.48746,4.48735
620,4.47841,4.48121,4.48055,4.47932
621,4.48708,4.48614,4.49154,4.48815
622,4.48654,4.4874,4.48749,4.48727
623,4.47145,4.47101,4.47257,4.47276
624,4.47291,4.47205,4.47112,4.47334
625,4.48265,4.48024,4.484,4.48142
626,4.47147,4.47186,4.47375,4.47297
627,4.48574,4.48532,4.48765,4.48542
628,4.48447,4.48245,4.48606,4.48346
629,4.48945,4.48932,4.49279,4.48915
630,4.47283,4.47122,4.47318,4.47151
631,4.46551,4.46491,4.46526,4.46547
632,4.47914,4.47862,4.47755,4.47844
633,4.47545,4.47369,4.47564,4.47557
634,4.46989,4.46826,4.47,4.46796
635,4.46896,4.47041,4.47148,4.46876
