step,exact,kimi,srd,srd_f
634,4.47031,4.47121,4.47039,4.46931
635,4.47153,4.47163,4.47145,4.47086
636,4.50233,4.50117,4.5027,4.50276
637,4.48247,4.48212,4.48375,4.48296
638,4.47201,4.47219,4.47317,4.47443
639,4.46862,4.47092,4.46865,4.46843
640,4.47871,4.47854,4.47812,4.47887
641,4.46808,4.46956,4.46913,4.46793
642,4.47193,4.47025,4.47325,4.47357
643,4.47191,4.47252,4.47111,4.47543
644,4.47923,4.4805,4.47897,4.47899
645,4.48963,4.48871,4.48976,4.49025
646,4.48168,4.48114,4.48204,4.48184
647,4.45535,4.4551,4.45572,4.45504
648,4.47019,4.46818,4.46963,4.46941
649,4.47785,4.478,4.4779,4.47806
650,4.46461,4.46509,4.46472,4.46539
651,4.48007,4.47857,4.47985,4.48098
652,4.46354,4.46149,4.46072,4.46168
653,4.48032,4.47855,4.4798,4.48006
654,4.45193,4.44961,4.44992,4.44919
655,4.4688,4.47056,4.46999,4.46945
656,4.44995,4.45291,4.45146,4.45206
657,4.48284,4.48352,4.48463,4.4838
658,4.49078,4.49204,4.49215,4.49165
659,4.46394,4.46588,4.46521,4.46495
660,4.45033,4.44972,4.45045,4.45128
661,4.47488,4.47469,4.47638,4.4758
662,4.48502,4.48453,4.48472,4.48424
663,4.50206,4.49856,4.49932,4.49949
664,4.49555,4.49542,4.49591,4.49518
665,4.46044,4.45876,4.45966,4.45974
666,4.45865,4.45727,4.45955,4.4576
667,4.49175,4.4922,4.49249,4.49123
668,4.47331,4.47443,4.47496,4.47472
669,4.48854,4.48741,4.48873,4.4879
670,4.47784,4.47888,4.4788,4.47831
671,4.46723,4.46599,4.46642,4.46674
672,4.49728,4.49803,4.49729,4.49635
673,4.47488,4.47359,4.47362,4.47326
674,4.48025,4.48174,4.48067,4.4826
675,4.47418,4.47355,4.47288,4.47521
676,4.48958,4.49024,4.49169,4.48996
677,4.47167,4.47298,4.47404,4.47231
678,4.47727,4.47603,4.47428,4.47595
679,4.46793,4.46555,4.46568,4.46659
680,4.48442,4.48264,4.48322,4.48408
681,4.4753,4.4734,4.47416,4.47587
682,4.47029,4.46895,4.47121,4.47021
683,4.48474,4.48449,4.48486,4.48447
684,4.46821,4.47057,4.4697,4.46851
685,4.49447,4.49441,4.49413,4.49449
686,4.47043,4.46927,4.47106,4.47063
687,4.45914,4.45766,4.45925,4.45673
688,4.47131,4.47123,4.47268,4.47241
689,4.4595,4.45735,4.45623,4.45596
690,4.49021,4.48866,4.48984,4.49117
691,4.47034,4.46962,4.47006,4.47083
692,4.4806,4.48416,4.48184,4.48152
693,4.46903,4.46942,4.46983,4.47316
694,4.48049,4.48108,4.48126,4.48129
695,4.48551,4.48349,4.48559,4.48697
696,4.4958,4.49729,4.49691,4.49608
697,4.45059,4.45357,4.45319,4.45121
698,4.47788,4.47991,4.48059,4.47818
699,4.48121,4.48063,4.48087,4.48266
700,4.48317,4.48546,4.48569,4.4843
701,4.48212,4.47867,4.4792,4.48019
702,4.47219,4.47172,4.4706,4.47275
703,4.48999,4.48989,4.48798,4.48608
704,4.46676,4.46574,4.46486,4.46614
705,4.46737,4.47143,4.47075,4.46848
706,4.48181,4.47728,4.47972,4.48128
707,4.44723,4.44751,4.44633,4.44722
708,4.46826,4.47021,4.46822,4.46786
709,4.48256,4.48023,4.48304,4.48125
710,4.46208,4.46355,4.46318,4.46203
711,4.46771,4.46736,4.46919,4.4713
712,4.47363,4.47614,4.47697,4.47529
713,4.48868,4.48734,4.48814,4.48702
714,4.47782,4.47913,4.4794,4.47966
715,4.47567,4.47473,4.47474,4.47445
716,4.46856,4.46548,4.46752,4.46857
717,4.46709,4.4666,4.4664,4.46554
718,4.47479,4.47456,4.47558,4.47476
719,4.46412,4.46433,4.46468,4.46408
720,4.47122,4.47202,4.47327,4.47221
721,4.49008,4.48891,4.48857,4.48898
722,4.48652,4.48655,4.48685,4.48745
723,4.48653,4.48555,4.48724,4.48651
724,4.48104,4.48116,4.48005,4.47977
725,4.46793,4.46676,4.46634,4.46743
726,4.46017,4.45771,4.458,4.4592
727,4.46236,4.46426,4.4634,4.46308
728,4.47972,4.47956,4.47886,4.47864
729,4.4602,4.45848,4.45939,4.46078
730,4.47384,4.47469,4.47561,4.47598
731,4.47566,4.47573,4.47578,4.47359
732,4.45367,4.4562,4.45562,4.45538
733,4.46758,4.46853,4.46807,4.46907
734,4.46326,4.46142,4.46144,4.46135
735,4.45461,4.45333,4.45517,4.45521
736,4.48083,4.47903,4.47988,4.47937
737,4.48455,4.48192,4.48359,4.48203
738,4.46747,4.46941,4.47046,4.46977
739,4.44938,4.45026,4.44813,4.4486
740,4.50844,4.50777,4.50885,4.50807
741,4.4948,4.49543,4.49373,4.49486
742,4.47695,4.47574,4.47673,4.47793
743,4.46741,4.46813,4.4679,4.46822
744,4.47226,4.47319,4.47311,4.47174
745,4.4705,4.47198,4.47021,4.4705
746,4.47979,4.48344,4.483,4.4817
747,4.4675,4.46722,4.46514,4.46831
748,4.4787,4.47946,4.48078,4.47913
749,4.48186,4.47986,4.48188,4.48389
750,4.49188,4.4882,4.49009,4.49175
751,4.45754,4.4603,4.45797,4.45899
752,4.48724,4.48677,4.4855,4.4861
753,4.46934,4.47079,4.47219,4.47088
754,4.47104,4.46871,4.47043,4.47032
755,4.47459,4.47405,4.47403,4.47413
756,4.47264,4.47244,4.4715,4.47101
757,4.4681,4.46813,4.46695,4.4681
758,4.47552,4.47403,4.47493,4.47408
759,4.48166,4.4811,4.47966,4.48095
760,4.46823,4.46777,4.46687,4.467
761,4.47029,4.46841,4.4694,4.46937
762,4.50437,4.5037,4.50281,4.50275
763,4.4715,4.47093,4.47037,4.47074
764,4.46645,4.46458,4.46641,4.46689
765,4.47543,4.47521,4.47563,4.47369
766,4.45934,4.4582,4.45909,4.46035
767,4.47313,4.47313,4.47394,4.47202
768,4.48027,4.47945,4.48045,4.47937
769,4.46215,4.46312,4.46236,4.46297
770,4.47067,4.47119,4.4712,4.47113
771,4.47721,4.47729,4.47697,4.47654
772,4.48609,4.48773,4.48596,4.48473
773,4.46961,4.4687,4.46831,4.46867
774,4.49491,4.49283,4.49308,4.4933
775,4.47346,4.47548,4.47211,4.47465
776,4.48359,4.48351,4.48439,4.4839
777,4.48243,4.48202,4.48262,4.48217
778,4.45866,4.45975,4.45889,4.46099
779,4.45782,4.45837,4.45864,4.45685
780,4.49284,4.49136,4.49102,4.49324
781,4.4816,4.4794,4.47992,4.4825
782,4.47295,4.47296,4.47329,4.4736
783,4.47979,4.47893,4.48176,4.48134
784,4.46964,4.46919,4.46934,4.46999
785,4.47141,4.47107,4.47081,4.47266
786,4.49029,4.48776,4.48839,4.48992
787,4.48991,4.4891,4.4907,4.4886
788,4.4771,4.47555,4.4767,4.47548
789,4.48642,4.48408,4.48447,4.4847
790,4.47436,4.47348,4.47264,4.47225
791,4.47151,4.47115,4.47187,4.47213
792,4.49159,4.49169,4.49016,4.48972
793,4.46573,4.46561,4.46441,4.46329
794,4.48472,4.48581,4.48547,4.48689
795,4.46263,4.46319,4.4631,4.46365
796,4.50693,4.47852,4.47586,4.47695
797,4.48275,4.48108,4.4809,4.48308
798,4.47725,4.47786,4.4783,4.47979
799,4.48043,4.47759,4.47804,4.47831
800,4.48453,4.48503,4.48435,4.48523
801,4.48779,4.48692,4.48736,4.48752
802,4.48328,4.48179,4.48004,4.48079
803,4.46168,4.46519,4.46583,4.46668
804,4.47627,4.47414,4.47617,4.47557
805,4.4898,4.48898,4.4904,4.49127
806,4.47325,4.47219,4.47366,4.47319
807,4.46855,4.46891,4.46974,4.46683
808,4.48873,4.48677,4.48697,4.48707
809,4.47523,4.4719,4.4728,4.47469
810,4.4815,4.48282,4.48232,4.48484
811,4.46915,4.46974,4.47079,4.47053
812,4.48162,4.48423,4.48572,4.48527
813,4.46163,4.4623,4.46409,4.46292
814,4.49488,4.4857,4.48636,4.48466
815,4.47449,4.4742,4.47394,4.47248
816,4.51794,4.4805,4.4787,4.48141
817,4.46971,4.46961,4.46898,4.46924
818,4.48173,4.48026,4.47884,4.47787
819,4.46753,4.45952,4.46001,4.46108
820,4.47187,4.46809,4.4692,4.4695
821,4.47071,4.46839,4.46883,4.4691
822,4.46817,4.46375,4.46524,4.46399
823,4.48677,4.48685,4.48927,4.48937
824,4.46814,4.46886,4.47097,4.4699
825,4.47159,4.46911,4.46953,4.47076
826,4.50433,4.49158,4.49281,4.4931
827,4.46743,4.46517,4.46364,4.4627
828,4.49101,4.49347,4.49243,4.49391
829,4.46561,4.46565,4.46473,4.46611
830,4.4781,4.4762,4.47697,4.47534
831,4.49084,4.47245,4.47181,4.47286
832,4.47287,4.47344,4.47423,4.47456
833,4.47229,4.47187,4.47209,4.47218
834,4.48926,4.48073,4.48155,4.48045
835,4.45945,4.45724,4.45881,4.45715
836,4.48738,4.48234,4.48346,4.48076
837,4.4839,4.47363,4.47301,4.47413
838,4.47417,4.47172,4.47211,4.47303
839,4.45795,4.45727,4.45717,4.45762
840,4.45222,4.45258,4.45194,4.45246
841,4.4808,4.4785,4.47936,4.47777
842,4.46129,4.46371,4.46476,4.4645
843,4.48248,4.48248,4.48575,4.48498
844,4.46158,4.45793,4.45855,4.45899
845,4.47872,4.47493,4.47496,4.47624
846,4.49251,4.48754,4.48718,4.48713
847,4.49647,4.48307,4.48479,4.48541
848,4.49115,4.48654,4.48699,4.48784
849,4.4656,4.46238,4.46243,4.46378
850,4.48582,4.48086,4.48114,4.48194
851,4.49721,4.47393,4.47378,4.47342
852,4.48252,4.47489,4.4766,4.47593
853,4.47201,4.47039,4.47183,4.472
854,4.48802,4.48778,4.48823,4.49043
855,4.4634,4.46293,4.46414,4.46239
856,4.49708,4.49526,4.49892,4.4981
857,4.47971,4.47397,4.4759,4.47527
858,4.49514,4.46643,4.46674,4.46713
859,4.52486,4.48133,4.48396,4.48212
860,4.48749,4.468,4.46808,4.46724
861,4.49321,4.47159,4.47205,4.47193
862,4.52361,4.46967,4.46844,4.46918
863,4.49253,4.47873,4.47865,4.47787
864,4.47853,4.46688,4.46483,4.46566
865,4.48746,4.47262,4.4729,4.47174
866,4.47738,4.47932,4.47813,4.47865
867,4.49612,4.48678,4.48709,4.48619
868,4.46584,4.46166,4.46117,4.47659
869,4.48669,4.47935,4.47922,4.47894
870,4.48654,4.4629,4.46244,4.46297
871,4.51781,4.49763,4.4983,4.49743
872,4.48207,4.47094,4.46924,4.47125
873,4.48543,4.47109,4.47169,4.49672
874,4.48771,4.46305,4.46304,4.46584
875,4.48118,4.46815,4.46989,4.5189
876,4.5145,4.47301,4.47515,4.50088
877,4.48413,4.47439,4.47374,4.5197
878,4.49422,4.47054,4.47175,4.47163
879,4.52359,4.48255,4.48258,4.47977
880,4.46395,4.45449,4.45381,4.45531
881,4.48566,4.4731,4.47374,4.47739
882,4.48071,4.48101,4.481,4.47951
883,4.47513,4.47469,4.47398,4.4742
884,4.47499,4.46839,4.46958,4.46881
885,4.46891,4.46315,4.46348,4.46748
886,4.49069,4.49536,4.49475,4.49317
887,4.47579,4.47717,4.47683,4.47613
888,4.47239,4.47477,4.47528,4.47678
889,4.48144,4.48008,4.483,4.47914
890,4.46407,4.46406,4.46339,4.46213
891,4.47459,4.47276,4.473,4.47312
892,4.46612,4.46182,4.46417,4.46433
893,4.47007,4.4661,4.46718,4.4669
894,4.47938,4.47243,4.47209,4.47456
895,4.47525,4.47343,4.47185,4.47298
896,4.47216,4.4669,4.46764,4.46974
897,4.48678,4.47816,4.47804,4.47864
898,4.47814,4.47084,4.4711,4.47342
899,4.45107,4.45173,4.44895,4.45222
900,4.46623,4.47261,4.47162,4.47217
901,4.4999,4.473,4.47461,4.47526
902,4.48431,4.48469,4.48486,4.48513
903,4.48773,4.47773,4.47806,4.48033
904,4.46576,4.46738,4.46817,4.46877
905,4.47067,4.46676,4.46758,4.46653
906,4.47484,4.47778,4.47635,4.4775
907,4.49857,4.48952,4.48945,4.49017
908,4.49683,4.48316,4.48216,4.4819
909,4.46875,4.46955,4.46799,4.46701
910,4.49589,4.48686,4.48729,4.48833
911,4.4606,4.45889,4.45949,4.45902
912,4.48286,4.47554,4.47628,4.4763
913,4.45715,4.45573,4.45663,4.456
914,4.47086,4.47398,4.47392,4.47659
915,4.46564,4.46632,4.46545,4.46315
916,4.4578,4.45781,4.45723,4.45551
917,4.45972,4.46314,4.4641,4.46334
918,4.47388,4.48525,4.48228,4.48099
919,4.46302,4.45797,4.458,4.45917
920,4.47201,4.46209,4.4633,4.4631
921,4.47187,4.47228,4.47217,4.47537
922,4.47333,4.46936,4.47112,4.46847
923,4.49032,4.46447,4.46748,4.46621
924,4.47827,4.46589,4.46716,4.46692
925,4.50407,4.49863,4.49859,4.49348
926,4.47295,4.4682,4.46963,4.47111
927,4.5006,4.49674,4.49522,4.49689
928,4.46475,4.4623,4.46121,4.46404
929,4.4725,4.4651,4.46447,4.46597
930,4.49052,4.48581,4.48393,4.48539
931,4.48781,4.46989,4.47069,4.46915
932,4.48235,4.48385,4.48259,4.48364
933,4.47636,4.45887,4.45892,4.45844
934,4.50256,4.48509,4.4854,4.48544
935,4.47573,4.47439,4.47181,4.47303
936,4.47788,4.46712,4.46554,4.46674
937,4.48391,4.47109,4.47068,4.47148
938,4.49265,4.48197,4.48379,4.48343
939,4.48794,4.4569,4.45871,4.45696
940,4.48344,4.47334,4.47403,4.47416
941,4.51437,4.4825,4.48216,4.48256
942,4.51482,4.47521,4.47407,4.47398
943,4.56171,4.46928,4.47013,4.47143
944,4.5442,4.49601,4.49869,4.49852
945,4.54204,4.48487,4.48571,4.4872
946,4.49068,4.4823,4.48302,4.48241
947,4.48906,4.47347,4.47439,4.47487
948,4.5279,4.48424,4.48437,4.48724
949,4.50865,4.47805,4.47871,4.47868
950,4.46576,4.46533,4.46622,4.49397
951,4.51904,4.45782,4.45795,4.45832
952,4.54516,4.47623,4.47586,4.4759
953,4.47686,4.46647,4.46624,4.46677
954,4.5152,4.46457,4.46403,4.46525
955,4.44473,4.44791,4.44929,4.44803
956,4.49071,4.47051,4.47252,4.47245
957,4.5108,4.48167,4.48172,4.48312
958,4.49348,4.48406,4.48379,4.4852
959,4.4812,4.47987,4.48034,4.48051
960,4.47076,4.46109,4.45981,4.45974
961,4.45262,4.45131,4.45008,4.44981
962,4.47251,4.47647,4.47851,4.4772
963,4.48724,4.48999,4.48937,4.48803
964,4.47356,4.47718,4.47648,4.47616
965,4.47559,4.46658,4.46649,4.46753
966,4.48478,4.47312,4.47352,4.47331
967,4.49167,4.48223,4.48222,4.48229
968,4.47334,4.46424,4.46283,4.46322
969,4.47603,4.4804,4.48032,4.48177
970,4.47174,4.46809,4.46703,4.48713
971,4.48377,4.4768,4.47728,4.47584
972,4.48717,4.48024,4.48071,4.48089
973,4.52018,4.48718,4.48687,4.48933
974,4.49132,4.46761,4.47008,4.47107
975,4.47528,4.46598,4.4679,4.46844
976,4.46249,4.46773,4.46913,4.4693
977,4.47748,4.46472,4.46482,4.46555
978,4.49188,4.47369,4.47532,4.47573
979,4.46094,4.46217,4.4642,4.46474
980,4.48029,4.48094,4.48058,4.48102
981,4.48294,4.46594,4.4673,4.46803
982,4.4763,4.47345,4.47556,4.47342
983,4.49387,4.48242,4.48475,4.48525
984,4.47462,4.47333,4.47328,4.47388
985,4.48138,4.47722,4.47729,4.47822
986,4.47903,4.47498,4.47415,4.47461
987,4.47639,4.47547,4.47463,4.47588
988,4.46423,4.46652,4.46816,4.46712
989,4.47631,4.48156,4.48067,4.48316
990,4.47739,4.47989,4.48202,4.48234
991,4.46019,4.46151,4.46057,4.46221
992,4.46999,4.46658,4.46578,4.46506
993,4.47823,4.46997,4.47091,4.47096
994,4.49607,4.45744,4.45824,4.45828
995,4.5049,4.47899,4.47832,4.47805
996,4.50426,4.49043,4.48905,4.48748
997,4.46071,4.45787,4.45844,4.4568
998,4.47252,4.46745,4.46746,4.46614
999,4.47433,4.47448,4.47258,4.47289
1000,4.49049,4.48302,4.48447,4.48254
1001,4.47425,4.4709,4.47208,4.46907
1002,4.47316,4.4724,4.47194,4.47188
1003,4.46945,4.4707,4.47021,4.46974
1004,4.46924,4.47004,4.4698,4.46918
1005,4.4806,4.47974,4.47923,4.47956
1006,4.50138,4.49976,4.49963,4.49992
1007,4.46856,4.47141,4.47253,4.47215
1008,4.47354,4.46899,4.4684,4.46916
1009,4.47238,4.47823,4.47843,4.47784
1010,4.45147,4.45085,4.45089,4.45026
1011,4.48409,4.46786,4.46932,4.46978
1012,4.47597,4.47123,4.46985,4.4723
1013,4.46981,4.47073,4.47279,4.47213
1014,4.45467,4.4508,4.45125,4.45177
1015,4.48596,4.47883,4.4783,4.47909
1016,4.47422,4.47227,4.46905,4.47091
1017,4.49652,4.48297,4.48247,4.48441
1018,4.50094,4.49909,4.498,4.49745
1019,4.47001,4.47456,4.47457,4.47378
1020,4.47734,4.47054,4.47118,4.47301
1021,4.47335,4.46971,4.46861,4.47077
1022,4.48633,4.49043,4.48955,4.48881
1023,4.47654,4.47186,4.47232,4.472
1024,4.47527,4.47765,4.47791,4.47809
1025,4.45875,4.45623,4.45558,4.45603
1026,4.48057,4.47453,4.47493,4.4742
1027,4.48174,4.4793,4.4797,4.47916
1028,4.46434,4.46322,4.46364,4.46397
1029,4.45795,4.46118,4.46067,4.45992
1030,4.47203,4.46497,4.46679,4.4656
1031,4.46503,4.4631,4.46441,4.46269
1032,4.46684,4.46582,4.46787,4.46568
1033,4.47479,4.47364,4.472,4.47299
1034,4.46905,4.46773,4.46779,4.46795
1035,4.48321,4.4783,4.48087,4.48035
1036,4.46349,4.46175,4.46266,4.46203
1037,4.46988,4.47112,4.47187,4.47122
1038,4.46714,4.46517,4.46545,4.46659
1039,4.45355,4.45342,4.45235,4.45222
1040,4.4769,4.47357,4.47494,4.4749
1041,4.46804,4.46316,4.46311,4.46296
1042,4.49682,4.49185,4.4926,4.49327
1043,4.48883,4.48737,4.4872,4.48672
1044,4.45258,4.4516,4.45244,4.45403
1045,4.48624,4.48617,4.48726,4.48604
1046,4.45277,4.45002,4.44958,4.44936
1047,4.49195,4.49145,4.49142,4.4908
1048,4.50211,4.49756,4.49975,4.49787
1049,4.49496,4.48496,4.48455,4.48411
1050,4.49091,4.46521,4.46658,4.46494
1051,4.47756,4.47427,4.47493,4.47407
1052,4.47188,4.47086,4.46997,4.47107
1053,4.49134,4.48954,4.48787,4.48675
1054,4.48369,4.47052,4.47032,4.47073
1055,4.48037,4.46901,4.46949,4.46689
1056,4.51204,4.49575,4.49539,4.49581
1057,4.49477,4.47431,4.4742,4.4758
1058,4.50536,4.4796,4.48066,4.48083
1059,4.46838,4.46512,4.46597,4.46882
1060,4.47461,4.47458,4.47391,4.4733
1061,4.46128,4.46064,4.4615,4.46049
1062,4.48451,4.48046,4.47908,4.47951
1063,4.48809,4.4858,4.4866,4.48613
1064,4.47226,4.46933,4.46965,4.47027
1065,4.46457,4.46426,4.46442,4.46429
1066,4.47426,4.47222,4.4717,4.471
1067,4.48841,4.48083,4.482,4.48374
1068,4.45891,4.45837,4.45924,4.45715
1069,4.47849,4.46912,4.47062,4.47115
1070,4.46678,4.46277,4.46281,4.46285
1071,4.44365,4.43857,4.43843,4.43969
1072,4.48648,4.47833,4.48019,4.48229
1073,4.46885,4.4671,4.4671,4.46724
1074,4.43832,4.43608,4.43673,4.43461
1075,4.4607,4.46049,4.46136,4.46176
1076,4.47457,4.46962,4.46897,4.46959
1077,4.47562,4.47585,4.47597,4.47511
1078,4.4832,4.47817,4.47935,4.48208
1079,4.50117,4.50075,4.50161,4.50023
1080,4.46868,4.46537,4.46521,4.46643
1081,4.47751,4.47647,4.47696,4.47704
1082,4.46924,4.46952,4.47078,4.47013
1083,4.47661,4.47478,4.47538,4.47621
1084,4.47666,4.47845,4.47826,4.47852
1085,4.47622,4.47457,4.47511,4.47587
1086,4.47013,4.46863,4.46852,4.46941
1087,4.47865,4.47555,4.47454,4.47425
1088,4.47636,4.47276,4.47312,4.4724
1089,4.45601,4.45596,4.45561,4.45509
1090,4.48252,4.47963,4.48084,4.48011
1091,4.45191,4.44861,4.44917,4.45046
1092,4.47623,4.47322,4.47243,4.47438
1093,4.47914,4.47493,4.47461,4.47409
1094,4.48443,4.48187,4.48022,4.47972
1095,4.46535,4.46634,4.46702,4.46859
1096,4.49304,4.49286,4.4934,4.49297
1097,4.46285,4.46358,4.46445,4.4653
1098,4.481,4.47984,4.48056,4.47933
1099,4.48392,4.48165,4.4806,4.48163
1100,4.4738,4.47475,4.47542,4.47338
1101,4.4683,4.46766,4.46717,4.46596
1102,4.469,4.46807,4.4669,4.466
1103,4.47823,4.47765,4.4788,4.47833
1104,4.45672,4.45814,4.45864,4.45704
1105,4.46794,4.46483,4.46613,4.46657
1106,4.48241,4.46979,4.46881,4.46932
1107,4.48852,4.48407,4.48609,4.48345
1108,4.46165,4.46098,4.4625,4.4629
1109,4.47835,4.47964,4.47941,4.48005
1110,4.46191,4.46255,4.46187,4.47255
1111,4.47653,4.47372,4.47547,4.47517
1112,4.48378,4.47455,4.47562,4.47649
1113,4.47615,4.47367,4.47397,4.47125
1114,4.47539,4.47237,4.47062,4.47163
1115,4.48351,4.47805,4.47882,4.47904
1116,4.48472,4.48135,4.48292,4.48323
1117,4.48339,4.4824,4.48217,4.4831
1118,4.46397,4.46206,4.46275,4.46255
1119,4.46738,4.46912,4.4696,4.46987
1120,4.46773,4.46683,4.46769,4.46754
1121,4.47452,4.47441,4.47435,4.47591
1122,4.45919,4.45868,4.45735,4.45803
1123,4.46094,4.46329,4.46284,4.46352
1124,4.4662,4.46668,4.46763,4.46999
1125,4.46171,4.46473,4.46527,4.46525
1126,4.4681,4.46753,4.46823,4.46924
1127,4.46757,4.46485,4.46664,4.46581
1128,4.48467,4.47678,4.4773,4.47682
1129,4.4881,4.48557,4.48633,4.48794
1130,4.48024,4.48163,4.48218,4.4799
1131,4.47589,4.47717,4.47696,4.4769
1132,4.47234,4.47594,4.47618,4.47558
1133,4.46437,4.46616,4.46643,4.46696
1134,4.47642,4.47412,4.4763,4.47597
1135,4.46928,4.46631,4.46724,4.46625
1136,4.46064,4.45918,4.45853,4.45924
1137,4.45348,4.45351,4.45356,4.45318
1138,4.47456,4.472,4.47146,4.47205
1139,4.47199,4.4701,4.4698,4.46853
1140,4.48243,4.48473,4.48379,4.4855
1141,4.46353,4.46263,4.46262,4.46275
1142,4.47422,4.47363,4.47312,4.47261
1143,4.46824,4.46828,4.46813,4.46778
1144,4.4648,4.46206,4.46342,4.46282
1145,4.46904,4.46894,4.46923,4.47102
1146,4.47187,4.46915,4.46897,4.46987
1147,4.47899,4.47801,4.47686,4.47674
1148,4.44965,4.45063,4.45088,4.45105
1149,4.47705,4.47614,4.47564,4.47692
1150,4.48224,4.48198,4.48244,4.48239
1151,4.46825,4.46398,4.46455,4.46555
1152,4.48417,4.48403,4.4853,4.48468
1153,4.47065,4.46784,4.46903,4.46966
1154,4.46454,4.46244,4.46467,4.46588
1155,4.47507,4.47266,4.47293,4.47209
1156,4.46822,4.46459,4.46341,4.46073
1157,4.46978,4.46892,4.4689,4.46888
1158,4.46933,4.47154,4.47197,4.47238
1159,4.47368,4.47528,4.47604,4.4758
1160,4.45917,4.45631,4.45652,4.45588
1161,4.47002,4.4677,4.46814,4.46914
1162,4.48767,4.48739,4.48632,4.48774
1163,4.4927,4.47682,4.47682,4.47714
1164,4.46964,4.46752,4.46735,4.46891
1165,4.48282,4.47851,4.47903,4.47829
1166,4.48086,4.46834,4.46895,4.46919
1167,4.49316,4.49316,4.49342,4.49163
1168,4.48054,4.47557,4.47645,4.47497
1169,4.50245,4.49018,4.49025,4.48946
1170,4.4824,4.48042,4.48112,4.4826
1171,4.4971,4.47328,4.47529,4.47538
1172,4.47746,4.47288,4.47424,4.47227
1173,4.52596,4.482,4.4826,4.48247
1174,4.47333,4.45772,4.45809,4.45892
1175,4.48105,4.4694,4.47052,4.47197
1176,4.47817,4.46073,4.46055,4.46218
1177,4.47917,4.47423,4.47356,4.47451
1178,4.47913,4.47357,4.47235,4.47485
1179,4.49719,4.46179,4.46269,4.46366
1180,4.46999,4.46885,4.46885,4.47061
1181,4.48146,4.47181,4.47225,4.47278
1182,4.45639,4.44954,4.45058,4.44869
1183,4.466,4.46081,4.46073,4.46004
1184,4.47001,4.46349,4.46432,4.46363
1185,4.46502,4.45595,4.4549,4.45462
1186,4.4873,4.48216,4.48201,4.48143
1187,4.44959,4.45594,4.45621,4.45887
1188,4.47919,4.4783,4.478,4.47791
1189,4.46794,4.46697,4.46744,4.4668
1190,4.46347,4.46361,4.46372,4.46132
1191,4.47694,4.4773,4.47768,4.47724
1192,4.50374,4.50265,4.502,4.50119
1193,4.46761,4.46175,4.4611,4.4601
1194,4.46767,4.46676,4.46665,4.46795
1195,4.47463,4.476,4.47479,4.47241
1196,4.46465,4.46084,4.46388,4.46227
1197,4.4731,4.47255,4.47322,4.4709
1198,4.47727,4.47324,4.473,4.47292
1199,4.49841,4.46999,4.47153,4.47388
1200,4.46696,4.46218,4.46208,4.45984
1201,4.46843,4.47014,4.47033,4.47002
1202,4.46751,4.46434,4.46493,4.46496
1203,4.48171,4.47962,4.48035,4.47871
1204,4.46921,4.46959,4.4699,4.46816
1205,4.45336,4.45431,4.45438,4.4548
1206,4.44908,4.44717,4.4475,4.44849
1207,4.46606,4.462,4.46146,4.46229
1208,4.46564,4.46501,4.46411,4.46283
1209,4.4764,4.47481,4.47465,4.476
1210,4.48013,4.47957,4.48033,4.47778
1211,4.47525,4.48036,4.48103,4.48005
1212,4.47608,4.47822,4.479,4.47913
1213,4.48403,4.48844,4.48783,4.48804
1214,4.46583,4.46538,4.46782,4.46537
1215,4.48143,4.47902,4.47978,4.47827
1216,4.472,4.47274,4.47303,4.47375
1217,4.46903,4.47164,4.47198,4.46702
1218,4.48517,4.48002,4.48059,4.48149
1219,4.47002,4.46698,4.46807,4.46989
1220,4.49052,4.48785,4.48836,4.4878
1221,4.48335,4.48123,4.48239,4.48402
1222,4.46378,4.46263,4.46365,4.46471
1223,4.47358,4.46897,4.46953,4.47049
1224,4.47334,4.47428,4.47616,4.47687
1225,4.46572,4.46865,4.46764,4.46734
1226,4.4583,4.45734,4.45794,4.45736
1227,4.46549,4.46215,4.4634,4.46271
1228,4.48034,4.47682,4.47692,4.4758
1229,4.48939,4.48813,4.48798,4.48758
1230,4.49476,4.47631,4.47593,4.47611
1231,4.48173,4.4794,4.47752,4.47994
1232,4.48063,4.47633,4.4761,4.47783
1233,4.47273,4.47054,4.471,4.53186
1234,4.46702,4.46855,4.46858,4.4688
1235,4.4761,4.47641,4.47763,4.4784
1236,4.4795,4.4774,4.47721,4.4755
1237,4.47718,4.47566,4.47615,4.47993
1238,4.45709,4.4562,4.45606,4.4538
1239,4.46405,4.46381,4.46482,4.46618
1240,4.46043,4.46092,4.4614,4.46289
1241,4.48026,4.47613,4.47497,4.47418
1242,4.46846,4.46567,4.46528,4.46478
1243,4.47991,4.47576,4.47586,4.47141
1244,4.47809,4.47731,4.47698,4.47736
1245,4.47382,4.47224,4.47299,4.47316
1246,4.47525,4.4733,4.47245,4.4769
1247,4.4848,4.48219,4.48205,4.48077
1248,4.47295,4.47254,4.47138,4.47558
1249,4.47547,4.46893,4.46899,4.47259
1250,4.46876,4.46433,4.46481,4.46417
1251,4.45972,4.45802,4.45802,4.45745
1252,4.47141,4.46884,4.46954,4.47063
1253,4.47177,4.47231,4.47254,4.47018
1254,4.47348,4.46966,4.47061,4.46877
1255,4.47829,4.47592,4.47575,4.47614
1256,4.49078,4.4878,4.49068,4.48782
1257,4.48108,4.47231,4.4723,4.47017
1258,4.46944,4.46733,4.46698,4.46553
