step,exact,kimi,srd,srd_f
1474,4.46063,4.46275,4.46091,4.46464
1475,4.48183,4.48222,4.48195,4.48265
1476,4.47009,4.47167,4.46962,4.46921
1477,4.46892,4.46781,4.4674,4.46757
1478,4.47215,4.47247,4.4716,4.47418
1479,4.46479,4.46332,4.46439,4.46578
1480,4.45522,4.45283,4.45395,4.45537
1481,4.46087,4.4601,4.45997,4.45856
1482,4.47202,4.47071,4.4732,4.47084
1483,4.47859,4.47358,4.47503,4.47463
1484,4.46364,4.462,4.46198,4.46168
1485,4.47518,4.47526,4.47243,4.47432
1486,4.45909,4.45929,4.45796,4.45811
1487,4.46508,4.47004,4.46776,4.46949
1488,4.47275,4.47074,4.47241,4.47244
1489,4.4616,4.45988,4.45892,4.46052
1490,4.47354,4.47499,4.47347,4.47644
1491,4.47165,4.47158,4.4702,4.46966
1492,4.46614,4.4626,4.46195,4.46206
1493,4.47832,4.47723,4.47759,4.47774
1494,4.47435,4.47302,4.47156,4.47295
1495,4.46606,4.47151,4.46939,4.47129
1496,4.46016,4.45956,4.46051,4.46129
1497,4.47236,4.47019,4.4684,4.46933
1498,4.45746,4.45875,4.45697,4.45793
1499,4.46488,4.46583,4.46458,4.46509
1500,4.4735,4.4709,4.4718,4.47337
1501,4.46248,4.46032,4.46125,4.46075
1502,4.45939,4.45776,4.45719,4.45975
1503,4.46945,4.47169,4.46927,4.46831
1504,4.47429,4.4726,4.4715,4.47275
1505,4.46284,4.46432,4.46254,4.46215
1506,4.46324,4.4628,4.45955,4.46025
1507,4.47291,4.47228,4.4714,4.47205
1508,4.47902,4.48043,4.47776,4.4797
1509,4.50171,4.48013,4.47921,4.48023
1510,4.47248,4.47179,4.47095,4.47242
1511,4.4598,4.45973,4.45936,4.45776
1512,4.46125,4.45981,4.45885,4.46027
1513,4.48531,4.47914,4.47751,4.47945
1514,4.45969,4.45731,4.45756,4.45522
1515,4.47142,4.47165,4.47281,4.47271
1516,4.4732,4.47194,4.47286,4.47293
1517,4.45917,4.45733,4.45756,4.45704
1518,4.47555,4.47295,4.47195,4.47243
1519,4.46237,4.46433,4.46444,4.46691
1520,4.4588,4.45955,4.45924,4.46087
1521,4.46758,4.46752,4.4655,4.46606
1522,4.45708,4.45695,4.45594,4.45699
1523,4.46946,4.4698,4.47204,4.4711
1524,4.47062,4.46898,4.46936,4.47144
1525,4.48396,4.47801,4.47811,4.48126
1526,4.46845,4.46904,4.46763,4.47152
1527,4.4811,4.48095,4.48138,4.47834
1528,4.46569,4.46499,4.46613,4.46755
1529,4.47813,4.47411,4.47404,4.47567
1530,4.47763,4.47716,4.47499,4.4766
1531,4.474,4.47194,4.47087,4.47275
1532,4.48747,4.48611,4.48535,4.4848
1533,4.47211,4.46933,4.46832,4.46732
1534,4.47117,4.47361,4.47104,4.47191
1535,4.47284,4.47048,4.47022,4.47145
1536,4.46259,4.46445,4.46102,4.46016
1537,4.47185,4.46797,4.46933,4.46971
1538,4.45805,4.46239,4.46059,4.46235
1539,4.46111,4.45963,4.45898,4.46358
1540,4.45864,4.45631,4.45582,4.45337
1541,4.46467,4.46421,4.46438,4.4656
1542,4.47055,4.47196,4.47057,4.47273
1543,4.46997,4.4675,4.46695,4.46616
1544,4.47072,4.46782,4.46994,4.46853
1545,4.47239,4.47205,4.46999,4.47306
1546,4.47458,4.47494,4.47468,4.47471
1547,4.47569,4.47414,4.4758,4.47676
1548,4.4672,4.46778,4.46751,4.46744
1549,4.47278,4.47021,4.46955,4.47023
1550,4.45273,4.45311,4.45211,4.45236
1551,4.46758,4.46619,4.46505,4.46633
1552,4.45971,4.46245,4.46175,4.46332
1553,4.47956,4.47676,4.47657,4.4792
1554,4.45524,4.45972,4.45914,4.46045
1555,4.47553,4.47374,4.47538,4.47627
1556,4.47982,4.47927,4.47768,4.47905
1557,4.46445,4.4672,4.4668,4.46796
1558,4.47101,4.47195,4.47133,4.47281
1559,4.47186,4.47119,4.46987,4.46933
1560,4.47293,4.47415,4.47375,4.47395
1561,4.47051,4.46856,4.46987,4.46849
1562,4.47116,4.47151,4.47147,4.47277
1563,4.47279,4.47192,4.4725,4.47345
1564,4.46175,4.46066,4.4608,4.4607
1565,4.46172,4.46297,4.46217,4.46222
1566,4.47819,4.47957,4.47622,4.47899
1567,4.46439,4.46602,4.46589,4.4648
1568,4.46709,4.46608,4.46616,4.46899
1569,4.46594,4.46508,4.46604,4.46359
1570,4.47418,4.47381,4.47225,4.4751
1571,4.48419,4.48181,4.48111,4.48369
1572,4.45884,4.45733,4.45953,4.46132
1573,4.46738,4.4662,4.46428,4.46478
1574,4.46238,4.46372,4.4626,4.46134
1575,4.46847,4.4678,4.46797,4.47068
1576,4.46032,4.45928,4.45881,4.46265
1577,4.46439,4.46562,4.46508,4.46583
1578,4.47184,4.47199,4.47162,4.47291
1579,4.47249,4.4688,4.46899,4.47142
1580,4.46219,4.46047,4.45993,4.46165
1581,4.47806,4.47454,4.47499,4.4734
1582,4.46281,4.45854,4.45823,4.45933
1583,4.47944,4.4784,4.47837,4.47866
1584,4.48028,4.47875,4.47616,4.47837
1585,4.47216,4.47252,4.47203,4.47298
1586,4.46194,4.46206,4.46183,4.46309
1587,4.46236,4.46455,4.46084,4.4625
1588,4.45848,4.45859,4.45782,4.45839
1589,4.46834,4.46859,4.46695,4.4687
1590,4.46199,4.46173,4.46227,4.48069
1591,4.46718,4.4643,4.46376,4.47956
1592,4.46362,4.46575,4.46458,4.46609
1593,4.4622,4.46113,4.46091,4.45987
1594,4.46459,4.46452,4.46313,4.46477
1595,4.47557,4.47384,4.4734,4.47231
1596,4.46061,4.4584,4.45917,4.45802
1597,4.481,4.48292,4.48027,4.48172
1598,4.46457,4.46599,4.46572,4.46367
1599,4.47174,4.47255,4.47256,4.47087
1600,4.48987,4.48925,4.48963,4.49058
1601,4.46288,4.46234,4.46171,4.46495
1602,4.46057,4.45919,4.45937,4.45856
1603,4.47387,4.47458,4.47531,4.47404
1604,4.46131,4.45999,4.46123,4.46329
1605,4.47507,4.47234,4.47213,4.49081
1606,4.46849,4.47079,4.47035,4.47003
1607,4.44838,4.44729,4.44651,4.44767
1608,4.47381,4.47303,4.47222,4.47776
1609,4.46838,4.46978,4.46807,4.46859
1610,4.47838,4.47828,4.47719,4.47723
1611,4.47007,4.47001,4.46945,4.46921
1612,4.46431,4.46486,4.46257,4.4654
1613,4.462,4.4628,4.46157,4.46031
1614,4.46523,4.46239,4.46116,4.46361
1615,4.45467,4.45603,4.45545,4.45198
1616,4.46782,4.46748,4.46653,4.47058
1617,4.46119,4.4624,4.46155,4.46207
1618,4.46033,4.4631,4.46148,4.46242
1619,4.4688,4.4672,4.46782,4.46659
1620,4.46556,4.4633,4.46395,4.49291
1621,4.48866,4.48796,4.48806,4.49099
1622,4.47907,4.48021,4.47976,4.48106
1623,4.47771,4.47608,4.47573,4.4716
1624,4.4564,4.456,4.45738,4.45483
1625,4.47638,4.4756,4.4739,4.47609
1626,4.47038,4.47252,4.46994,4.47181
1627,4.46308,4.4649,4.46387,4.46353
1628,4.45798,4.46143,4.46027,4.4608
1629,4.4829,4.48157,4.48219,4.4817
1630,4.47128,4.47041,4.46898,4.47269
1631,4.45176,4.45214,4.45229,4.45261
1632,4.46162,4.46234,4.46192,4.46242
1633,4.47812,4.47637,4.47626,4.47971
1634,4.45656,4.45761,4.45716,4.45955
1635,4.46549,4.46346,4.46384,4.46451
1636,4.47643,4.47836,4.47755,4.4774
1637,4.47266,4.47197,4.47021,4.47428
1638,4.46283,4.46306,4.46257,4.46453
1639,4.45414,4.45482,4.45305,4.45638
1640,4.46962,4.46779,4.46754,4.47224
1641,4.46716,4.46681,4.46527,4.46756
1642,4.47243,4.47636,4.47378,4.47774
1643,4.46732,4.46593,4.46467,4.46576
1644,4.45257,4.45335,4.45347,4.45477
1645,4.46288,4.46354,4.46089,4.46351
1646,4.46604,4.46578,4.4642,4.46337
1647,4.46683,4.4651,4.46201,4.46414
1648,4.47216,4.47169,4.47401,4.4758
1649,4.46327,4.46136,4.46195,4.46542
1650,4.44576,4.44765,4.44807,4.45009
1651,4.47991,4.47964,4.47817,4.47973
1652,4.46098,4.4615,4.4609,4.45783
1653,4.46212,4.46178,4.46005,4.46134
1654,4.46875,4.468,4.46734,4.46956
1655,4.46247,4.46441,4.46277,4.46136
1656,4.47928,4.47755,4.47565,4.47755
1657,4.46504,4.46638,4.46224,4.4661
1658,4.47602,4.47523,4.47332,4.47469
1659,4.47841,4.4793,4.47706,4.48097
1660,4.4687,4.4686,4.47116,4.47326
1661,4.48483,4.48373,4.4839,4.48356
1662,4.47862,4.47731,4.47611,4.47613
1663,4.47102,4.46978,4.47055,4.47177
1664,4.45852,4.45828,4.461,4.4608
1665,4.46456,4.46214,4.46422,4.46117
1666,4.47936,4.47918,4.47803,4.47902
1667,4.45537,4.45196,4.45097,4.45513
1668,4.45012,4.45034,4.44757,4.44925
1669,4.47652,4.47571,4.475,4.47629
1670,4.46811,4.46865,4.46576,4.46837
1671,4.45016,4.45043,4.449,4.44964
1672,4.46318,4.4628,4.46193,4.46272
1673,4.46962,4.47014,4.46941,4.47039
1674,4.45946,4.46,4.45998,4.46056
1675,4.46761,4.46706,4.46722,4.46758
1676,4.46547,4.46837,4.46657,4.46669
1677,4.46187,4.46145,4.46072,4.4631
1678,4.46088,4.4614,4.46141,4.4623
1679,4.47558,4.47608,4.47505,4.47678
1680,4.47818,4.47777,4.47876,4.47712
1681,4.47569,4.47416,4.47193,4.47336
1682,4.48047,4.47967,4.47973,4.47898
1683,4.47474,4.47525,4.47774,4.47295
1684,4.46703,4.46596,4.4637,4.46658
1685,4.4672,4.46992,4.47155,4.46988
1686,4.48007,4.48204,4.47919,4.47746
1687,4.45533,4.45588,4.45523,4.45841
1688,4.46998,4.46891,4.46958,4.46949
1689,4.4696,4.47003,4.46972,4.47286
1690,4.46723,4.46654,4.46793,4.46686
1691,4.46038,4.45891,4.45835,4.46003
1692,4.45862,4.45807,4.45744,4.45637
1693,4.46107,4.4625,4.46154,4.46297
1694,4.46359,4.4634,4.46321,4.46546
1695,4.46318,4.46475,4.46285,4.46514
1696,4.46673,4.46575,4.46622,4.46744
1697,4.45444,4.45392,4.45562,4.45733
1698,4.47689,4.47608,4.476,4.47282
1699,4.48259,4.48274,4.48403,4.4807
1700,4.45704,4.46026,4.45657,4.45904
1701,4.47327,4.47157,4.47042,4.47369
1702,4.45919,4.47359,4.46166,4.45844
1703,4.47702,4.47728,4.47481,4.47755
1704,4.45996,4.4598,4.46024,4.45983
1705,4.47532,4.47579,4.4743,4.47002
1706,4.48136,4.4813,4.47984,4.48342
1707,4.47072,4.47185,4.47125,4.4724
1708,4.46507,4.46335,4.46258,4.46183
1709,4.4515,4.45038,4.45227,4.45354
1710,4.45777,4.45727,4.45755,4.4547
1711,4.47941,4.4792,4.47612,4.47796
1712,4.46236,4.46292,4.46211,4.46774
1713,4.4552,4.45285,4.45195,4.45334
1714,4.46273,4.46112,4.46002,4.46111
1715,4.46496,4.46665,4.46566,4.46544
1716,4.45719,4.45527,4.45423,4.45484
1717,4.47027,4.49047,4.47104,4.47049
1718,4.46547,4.46649,4.47146,4.47302
1719,4.46767,4.46683,4.4669,4.4689
1720,4.46591,4.46548,4.46596,4.46378
1721,4.48064,4.47926,4.48115,4.47935
1722,4.47275,4.49466,4.47369,4.47447
1723,4.47679,4.49447,4.47437,4.48352
1724,4.44885,4.47248,4.44973,4.4454
1725,4.46205,4.49439,4.45971,4.46433
1726,4.46981,4.47041,4.46971,4.47051
1727,4.48028,4.48046,4.47804,4.47866
1728,4.4539,4.52284,4.45135,4.44596
1729,4.46445,4.4845,4.46425,4.46412
1730,4.47888,4.47911,4.47582,4.4815
1731,4.46424,4.4671,4.46397,4.46396
1732,4.46889,4.46781,4.46547,4.46501
1733,4.4693,4.48569,4.47033,4.48475
1734,4.48106,4.48265,4.47899,4.47953
1735,4.48129,4.50624,4.47993,4.48124
1736,4.45753,4.46018,4.45732,4.45675
1737,4.46666,4.46549,4.46533,4.46407
1738,4.47043,4.47309,4.46859,4.47083
1739,4.46236,4.46443,4.46258,4.46004
1740,4.4672,4.46712,4.466,4.47607
1741,4.46782,4.46801,4.46846,4.46966
1742,4.45792,4.45904,4.45696,4.46141
1743,4.4763,4.47726,4.47425,4.47424
1744,4.47286,4.47272,4.47308,4.46989
1745,4.46389,4.46348,4.46387,4.46457
1746,4.47317,4.47276,4.46935,4.47239
1747,4.47535,4.47309,4.47502,4.47476
1748,4.4646,4.46984,4.46285,4.46526
1749,4.45748,4.45784,4.4595,4.45804
1750,4.45669,4.45883,4.45687,4.46276
1751,4.48885,4.4896,4.49087,4.48609
1752,4.47319,4.47635,4.47115,4.47206
1753,4.46965,4.47429,4.46906,4.47207
1754,4.48216,4.47868,4.48046,4.48592
1755,4.45835,4.45851,4.45863,4.46012
1756,4.47712,4.47613,4.47684,4.48332
1757,4.48025,4.48089,4.47703,4.48419
1758,4.46296,4.45919,4.46086,4.46252
1759,4.46004,4.46257,4.4614,4.45959
1760,4.46509,4.46562,4.46328,4.46099
1761,4.46291,4.46523,4.45957,4.46746
1762,4.47953,4.48118,4.48028,4.48225
1763,4.46759,4.46909,4.46958,4.4631
1764,4.45808,4.46084,4.45771,4.45436
1765,4.45783,4.46048,4.45836,4.46103
1766,4.47488,4.47426,4.47381,4.47882
1767,4.4684,4.4694,4.46748,4.47032
1768,4.45452,4.45373,4.45384,4.45563
1769,4.45528,4.4596,4.45686,4.46161
1770,4.46645,4.46475,4.46615,4.46803
1771,4.4631,4.46268,4.46368,4.46444
1772,4.45876,4.45987,4.45803,4.46041
1773,4.4729,4.47299,4.46941,4.47181
1774,4.47378,4.47108,4.47133,4.47502
1775,4.4663,4.46563,4.46484,4.46068
1776,4.46878,4.46994,4.46517,4.46501
1777,4.46707,4.46844,4.46432,4.46661
1778,4.47897,4.47961,4.47498,4.47904
1779,4.45708,4.45822,4.45842,4.46111
1780,4.46962,4.46957,4.469,4.46893
1781,4.47004,4.46511,4.46486,4.47179
1782,4.46822,4.46499,4.46409,4.46455
1783,4.47134,4.46868,4.46918,4.47328
1784,4.45746,4.45975,4.45733,4.45986
1785,4.47349,4.47227,4.4698,4.47489
1786,4.4681,4.47092,4.46511,4.46951
1787,4.46741,4.46668,4.4651,4.46868
1788,4.47514,4.47647,4.47103,4.47719
1789,4.46172,4.46471,4.46007,4.46034
1790,4.45745,4.45853,4.45914,4.45792
1791,4.4716,4.47238,4.46911,4.48908
1792,4.47197,4.47175,4.46832,4.46926
1793,4.47185,4.47379,4.47413,4.47304
1794,4.46947,4.46976,4.46564,4.46592
1795,4.4618,4.45756,4.45397,4.4538
1796,4.4553,4.45354,4.45588,4.45162
1797,4.47429,4.47585,4.47374,4.47855
1798,4.46214,4.46051,4.46193,4.46118
1799,4.45846,4.45756,4.45588,4.45394
1800,4.47149,4.47352,4.4712,4.47534
1801,4.46759,4.46804,4.46379,4.47389
1802,4.45844,4.45834,4.45763,4.46496
1803,4.46319,4.4673,4.46354,4.46782
1804,4.47452,4.47716,4.46917,4.47803
1805,4.45439,4.45328,4.45474,4.4535
1806,4.47458,4.47813,4.4727,4.47307
1807,4.48608,4.48658,4.48404,4.48726
1808,4.46701,4.46176,4.46404,4.46498
1809,4.48243,4.48232,4.47825,4.47915
1810,4.48859,4.48937,4.48808,4.4895
1811,4.47466,4.4775,4.47298,4.4744
1812,4.46624,4.46522,4.45844,4.46294
1813,4.46687,4.46961,4.46886,4.46969
1814,4.46451,4.45964,4.46325,4.46617
1815,4.47736,4.47356,4.47396,4.47104
1816,4.47876,4.47623,4.47505,4.47633
1817,4.46344,4.46218,4.46592,4.46101
1818,4.46859,4.46867,4.46887,4.47078
1819,4.46231,4.4641,4.45813,4.46265
1820,4.46599,4.46214,4.46293,4.46686
1821,4.46298,4.45933,4.46186,4.46259
1822,4.46969,4.46759,4.46846,4.47292
1823,4.4704,4.47185,4.46689,4.46995
1824,4.47168,4.48015,4.47348,4.47786
1825,4.46245,4.46412,4.46489,4.46076
1826,4.46589,4.46784,4.46524,4.46613
1827,4.45385,4.45148,4.45023,4.45507
1828,4.47017,4.46888,4.46618,4.47097
1829,4.46728,4.46552,4.46551,4.46576
1830,4.45761,4.45661,4.45325,4.45819
1831,4.46591,4.46477,4.466,4.46316
1832,4.4684,4.47113,4.4663,4.46961
1833,4.46784,4.46986,4.46661,4.46863
1834,4.47242,4.47672,4.47526,4.47344
1835,4.45613,4.4573,4.45384,4.45877
1836,4.47296,4.47189,4.47571,4.47226
1837,4.45898,4.46109,4.45207,4.46114
1838,4.45749,4.46074,4.45852,4.45864
1839,4.47648,4.47819,4.47447,4.47844
1840,4.47277,4.47778,4.47299,4.47452
1841,4.47165,4.47301,4.46979,4.47412
1842,4.47361,4.47305,4.47364,4.47384
1843,4.46314,4.46301,4.46232,4.46543
1844,4.47212,4.47262,4.47256,4.47105
1845,4.47176,4.47279,4.46472,4.47162
1846,4.47137,4.47225,4.46685,4.47319
1847,4.46977,4.47034,4.46701,4.47032
1848,4.46336,4.46255,4.4666,4.46507
1849,4.48121,4.47948,4.48842,4.47957
1850,4.46276,4.46097,4.46435,4.46534
1851,4.48608,4.48578,4.48641,4.48617
1852,4.46402,4.46653,4.46081,4.46634
1853,4.47133,4.46756,4.46535,4.4685
1854,4.46391,4.45989,4.46019,4.45861
1855,4.48309,4.48421,4.47651,4.48171
1856,4.47014,4.47201,4.46284,4.46916
1857,4.46614,4.46436,4.46191,4.46591
1858,4.47313,4.47233,4.47019,4.47206
1859,4.45871,4.46183,4.46191,4.46012
1860,4.46135,4.46039,4.48355,4.46234
1861,4.47615,4.47644,4.47457,4.47872
1862,4.463,4.46455,4.46865,4.46338
1863,4.45944,4.45952,4.45851,4.46243
1864,4.46067,4.46061,4.47302,4.46174
1865,4.47243,4.4733,4.50663,4.47438
1866,4.48063,4.47778,4.47634,4.48035
1867,4.46971,4.47023,4.4701,4.47243
1868,4.46216,4.46267,4.49689,4.46142
1869,4.48257,4.48136,4.4805,4.48183
1870,4.46179,4.46365,4.4617,4.46204
1871,4.45754,4.45921,4.45715,4.45883
1872,4.45899,4.45859,4.45769,4.45908
1873,4.47042,4.47126,4.47191,4.4701
1874,4.46044,4.46131,4.46715,4.46001
1875,4.47653,4.47713,4.47529,4.47741
1876,4.45954,4.4591,4.45704,4.46008
1877,4.4823,4.48355,4.48071,4.4852
1878,4.46772,4.46941,4.46549,4.47028
1879,4.45364,4.45405,4.4617,4.45451
1880,4.47098,4.47167,4.47436,4.47026
1881,4.46889,4.46781,4.46097,4.46771
1882,4.47244,4.47384,4.47133,4.47177
1883,4.45868,4.46036,4.46057,4.4616
1884,4.46194,4.46056,4.46076,4.45808
1885,4.47733,4.47581,4.47575,4.47706
1886,4.46437,4.46313,4.45966,4.46349
1887,4.45673,4.45564,4.45373,4.45677
1888,4.46571,4.46441,4.46612,4.46499
1889,4.46069,4.45927,4.45651,4.45804
1890,4.48033,4.48012,4.47667,4.47868
1891,4.46099,4.46098,4.45796,4.46054
1892,4.47271,4.47329,4.4727,4.47381
1893,4.46879,4.47027,4.46905,4.47058
1894,4.47494,4.47229,4.47201,4.47334
1895,4.47283,4.47302,4.47016,4.4754
1896,4.47387,4.47381,4.47314,4.47288
1897,4.4565,4.45728,4.45247,4.45669
1898,4.47657,4.47555,4.46911,4.47407
1899,4.46327,4.46207,4.46265,4.46102
1900,4.46864,4.46896,4.46685,4.47031
1901,4.45027,4.45382,4.44829,4.45049
1902,4.47156,4.47083,4.47181,4.47119
1903,4.46172,4.46065,4.46181,4.46059
1904,4.47299,4.47304,4.46219,4.47338
1905,4.45525,4.45356,4.45079,4.45364
1906,4.4681,4.46795,4.47292,4.46684
1907,4.47016,4.47215,4.4724,4.473
1908,4.45872,4.46109,4.46444,4.45861
1909,4.44387,4.44511,4.44952,4.44469
1910,4.46941,4.46796,4.47319,4.46931
1911,4.46813,4.46916,4.46627,4.46908
1912,4.46966,4.46996,4.47713,4.46957
1913,4.48323,4.4829,4.47819,4.48449
1914,4.46096,4.46079,4.45953,4.46014
1915,4.4663,4.46707,4.464,4.46911
1916,4.46887,4.46813,4.46329,4.4693
1917,4.46819,4.46672,4.46868,4.46806
1918,4.45894,4.45987,4.46858,4.45936
1919,4.46201,4.46205,4.45627,4.45976
1920,4.47213,4.47255,4.46382,4.47202
1921,4.47208,4.47057,4.468,4.47132
1922,4.46272,4.46398,4.45856,4.46271
1923,4.46688,4.46886,4.46316,4.46615
1924,4.46097,4.46416,4.45639,4.46382
1925,4.46641,4.46615,4.4584,4.46422
1926,4.48123,4.4831,4.47972,4.48169
1927,4.48133,4.48188,4.47371,4.48208
1928,4.47547,4.47628,4.47615,4.47777
1929,4.46472,4.46345,4.4657,4.46269
1930,4.46709,4.46584,4.46475,4.46436
1931,4.47875,4.48032,4.47737,4.47934
1932,4.47292,4.47347,4.47122,4.47522
1933,4.45972,4.46159,4.45596,4.46056
1934,4.47413,4.47335,4.47104,4.47415
1935,4.4697,4.47248,4.47108,4.46915
1936,4.46069,4.46022,4.45645,4.46
1937,4.46396,4.46575,4.4694,4.4682
1938,4.46876,4.46811,4.46619,4.47014
1939,4.44998,4.44985,4.44423,4.45015
1940,4.4676,4.47242,4.46288,4.47179
1941,4.45449,4.45469,4.45407,4.4552
1942,4.46842,4.46679,4.46244,4.46706
1943,4.45562,4.45572,4.46428,4.45414
1944,4.47787,4.47935,4.48204,4.48023
1945,4.45832,4.4575,4.46003,4.45683
1946,4.47291,4.4743,4.46815,4.47421
1947,4.46766,4.46694,4.4725,4.46519
1948,4.45797,4.45418,4.45897,4.46058
1949,4.46527,4.46682,4.46553,4.46593
1950,4.48636,4.48506,4.48094,4.49014
1951,4.46117,4.46079,4.4629,4.4596
1952,4.47466,4.474,4.47511,4.47516
1953,4.46329,4.46372,4.46356,4.46301
1954,4.45943,4.46135,4.45859,4.4615
1955,4.46516,4.46726,4.46634,4.46598
1956,4.47047,4.4692,4.47179,4.46819
1957,4.46501,4.46499,4.46145,4.46511
1958,4.47396,4.47486,4.47727,4.47467
1959,4.4551,4.45566,4.45644,4.45397
1960,4.47087,4.47107,4.46882,4.4702
1961,4.46797,4.46972,4.46685,4.46732
1962,4.44479,4.44691,4.44683,4.44648
1963,4.46153,4.46133,4.46738,4.46056
1964,4.46486,4.46517,4.46324,4.46365
1965,4.47652,4.47782,4.47692,4.47951
1966,4.46328,4.46309,4.4796,4.46062
1967,4.48151,4.47978,4.47978,4.48132
1968,4.46721,4.46605,4.46935,4.4675
1969,4.46779,4.46451,4.46415,4.46629
1970,4.46793,4.46604,4.46687,4.46856
1971,4.4537,4.45475,4.45247,4.45396
1972,4.47406,4.47509,4.471,4.47638
1973,4.47514,4.47259,4.47362,4.4735
1974,4.47311,4.47425,4.4729,4.47549
1975,4.46101,4.4607,4.46279,4.46187
1976,4.47182,4.47246,4.47104,4.47314
1977,4.47741,4.47822,4.47328,4.47793
1978,4.46978,4.47113,4.46856,4.47149
1979,4.46149,4.4579,4.46099,4.46073
1980,4.46932,4.46876,4.46706,4.46786
1981,4.47164,4.46951,4.46897,4.47299
1982,4.46488,4.46445,4.46282,4.46526
1983,4.47339,4.47548,4.47146,4.47476
1984,4.45429,4.45812,4.4551,4.45612
1985,4.46364,4.4655,4.46313,4.46231
1986,4.46479,4.46649,4.46425,4.4651
1987,4.46294,4.46369,4.46568,4.4637
1988,4.46804,4.46816,4.46544,4.46798
1989,4.46523,4.46559,4.46487,4.46422
1990,4.45927,4.45994,4.45968,4.45961
1991,4.47241,4.47024,4.47118,4.47229
1992,4.47821,4.47805,4.47668,4.47798
1993,4.47716,4.47631,4.4746,4.47668
1994,4.46655,4.46713,4.4648,4.46728
1995,4.47223,4.47037,4.47001,4.47331
1996,4.48415,4.48349,4.48153,4.48504
1997,4.45704,4.45661,4.45697,4.45709
1998,4.45634,4.4558,4.4558,4.4571
1999,4.47119,4.47482,4.46636,4.47246
2000,4.46932,4.46905,4.46863,4.4701
2001,4.47995,4.47991,4.47748,4.48026
2002,4.47374,4.47344,4.47338,4.4736
2003,4.46015,4.46155,4.45778,4.46088
2004,4.47896,4.47921,4.47587,4.47904
2005,4.466,4.46714,4.46693,4.46658
2006,4.4677,4.4684,4.46778,4.46754
2007,4.4738,4.4728,4.47204,4.47263
2008,4.47256,4.47297,4.47244,4.47175
2009,4.46208,4.46168,4.45742,4.46196
2010,4.46945,4.46998,4.46756,4.46918
2011,4.46993,4.46797,4.46778,4.4702
2012,4.46072,4.45902,4.454,4.45954
2013,4.46497,4.46497,4.46421,4.46461
2014,4.45659,4.45842,4.45621,4.457
2015,4.47109,4.472,4.47291,4.46938
2016,4.47934,4.47682,4.47437,4.47681
2017,4.47773,4.47629,4.47395,4.47591
2018,4.45272,4.45435,4.45176,4.45318
2019,4.46722,4.46701,4.46569,4.46554
2020,4.45833,4.45669,4.45612,4.45816
2021,4.46269,4.46356,4.45837,4.46416
2022,4.46404,4.46496,4.46626,4.46404
2023,4.47411,4.47277,4.47625,4.47188
2024,4.45969,4.45912,4.46482,4.46108
2025,4.4888,4.48741,4.47941,4.48909
2026,4.48527,4.4861,4.4844,4.48782
2027,4.46874,4.46896,4.46276,4.46807
2028,4.4755,4.47365,4.47538,4.47747
2029,4.46597,4.46732,4.45714,4.46708
2030,4.46593,4.46827,4.46704,4.46728
2031,4.46956,4.47177,4.46782,4.47044
2032,4.45863,4.4568,4.45038,4.45693
2033,4.46413,4.46266,4.45317,4.46084
2034,4.45595,4.45643,4.45323,4.45616
2035,4.45644,4.4578,4.45598,4.45861
2036,4.46312,4.46321,4.45637,4.46483
2037,4.47515,4.47386,4.47408,4.47495
2038,4.45789,4.45962,4.45273,4.46083
2039,4.47077,4.47035,4.45855,4.46701
2040,4.46706,4.46636,4.4701,4.46433
2041,4.46304,4.46173,4.45878,4.46208
2042,4.48605,4.48653,4.4834,4.48667
2043,4.4623,4.4614,4.46654,4.46159
2044,4.46438,4.4644,4.45687,4.46217
2045,4.46425,4.46182,4.46589,4.48254
2046,4.47016,4.47118,4.47243,4.47206
2047,4.47684,4.47834,4.48311,4.47894
2048,4.46188,4.46217,4.45702,4.46121
2049,4.46511,4.46379,4.46236,4.4617
2050,4.45389,4.45145,4.44819,4.45499
2051,4.46131,4.45897,4.45777,4.45975
2052,4.45976,4.45858,4.46644,4.45737
2053,4.46112,4.46012,4.45568,4.45945
2054,4.47391,4.47132,4.47087,4.47497
2055,4.48056,4.4802,4.48366,4.48123
2056,4.46928,4.47132,4.4654,4.47098
2057,4.46157,4.461,4.46087,4.46017
2058,4.47415,4.4744,4.47577,4.47527
2059,4.46331,4.46287,4.46254,4.46149
2060,4.46073,4.46072,4.45575,4.46139
2061,4.46434,4.46414,4.46568,4.46324
2062,4.46915,4.46885,4.46919,4.47125
2063,4.47152,4.47116,4.46517,4.46953
2064,4.47488,4.47437,4.47538,4.47293
2065,4.4733,4.47279,4.47072,4.47078
2066,4.47284,4.47218,4.46498,4.47245
2067,4.46531,4.4655,4.46407,4.46617
2068,4.46799,4.47068,4.46602,4.46936
2069,4.45654,4.4578,4.45275,4.45898
2070,4.46034,4.46155,4.45817,4.46296
2071,4.46707,4.46531,4.4641,4.48877
2072,4.45696,4.45472,4.45368,4.45264
2073,4.45434,4.4544,4.4496,4.45678
2074,4.46802,4.46769,4.45783,4.46766
2075,4.46236,4.46342,4.45558,4.46239
2076,4.47437,4.47465,4.47129,4.47742
2077,4.46894,4.47071,4.465,4.47052
2078,4.46533,4.46526,4.46467,4.47567
2079,4.46949,4.4701,4.46006,4.47069
2080,4.47488,4.4739,4.46675,4.47183
2081,4.47426,4.47412,4.48387,4.47351
2082,4.46497,4.46594,4.45712,4.46189
